"hh_id","latitude","longitude","size"
1109,51.22,4.44,3
1110,51.25,4.45,4
1111,51.2165,4.40779,2
1112,51.2165,4.40779,5
1113,51.22,4.44,3
1114,51.25,4.45,2
1115,51.2165,4.40779,3
1116,51.22,4.44,2
1117,51.24,4.4616,2
1118,51.22,4.44,3
1119,51.2307,4.42437,2
1120,51.24,4.4616,2
1121,51.22,4.44,2
1122,51.2307,4.42437,3
1123,51.22,4.44,2
1124,51.22,4.44,4
1125,51.22,4.44,2
1126,51.25,4.45,2
1127,51.24,4.4616,3
1128,51.25,4.45,3
1129,51.25,4.45,2
1130,51.22,4.44,2
1131,51.22,4.44,4
1132,51.25,4.45,4
1133,51.24,4.4616,3
1134,51.22,4.46,1
1135,51.22,4.46,1
1136,51.25,4.45,4
1137,51.24,4.4616,4
1138,51.22,4.46,2
1139,51.22,4.46,4
1140,51.22,4.46,4
1141,51.22,4.46,3
1142,51.22,4.46,2
1143,51.22,4.46,3
1144,51.2307,4.42437,3
1145,51.2165,4.40779,4
1146,51.2165,4.40779,2
1147,51.2307,4.42437,2
1148,51.22,4.46,2
1149,51.22,4.44,2
1150,51.22,4.46,3
1151,51.2307,4.42437,1
1152,51.2307,4.42437,2
1153,51.25,4.45,2
1154,51.24,4.4616,3
1155,51.25,4.45,1
1156,51.2307,4.42437,5
1157,51.2165,4.40779,4
1158,51.24,4.4616,4
1159,51.22,4.46,4
1160,51.22,4.44,5
1161,51.22,4.44,3
1162,51.22,4.46,4
1163,51.22,4.46,1
1164,51.22,4.46,2
1165,51.2165,4.40779,3
1166,51.22,4.46,2
1167,51.25,4.45,5
1168,51.22,4.46,2
1169,51.22,4.46,4
1170,51.22,4.46,4
1171,51.2165,4.40779,4
1172,51.22,4.44,4
1173,51.22,4.44,3
1174,51.22,4.44,6
1175,51.2307,4.42437,1
1176,51.22,4.46,5
1177,51.22,4.44,2
1178,51.2307,4.42437,3
1179,51.22,4.46,2
1180,51.24,4.4616,3
1181,51.25,4.45,2
1182,51.22,4.46,2
1183,51.22,4.46,3
1184,51.25,4.45,3
1185,51.2165,4.40779,2
1186,51.22,4.46,3
1187,51.22,4.46,1
1188,51.22,4.44,1
1189,51.25,4.45,4
1190,51.22,4.46,2
1191,51.22,4.46,3
1192,51.22,4.44,4
1193,51.2165,4.40779,2
1194,51.22,4.44,6
1195,51.24,4.4616,3
1196,51.22,4.44,1
1197,51.24,4.4616,4
1198,51.25,4.45,1
1199,51.22,4.44,4
1200,51.22,4.44,2
1201,51.25,4.45,3
1202,51.22,4.46,2
1203,51.25,4.45,1
1204,51.22,4.44,3
1205,51.22,4.44,3
1206,51.22,4.44,3
1207,51.22,4.44,2
1208,51.24,4.4616,5
1209,51.24,4.4616,2
1210,51.22,4.44,3
1211,51.22,4.44,2
1212,51.22,4.44,4
1213,51.22,4.46,3
1214,51.25,4.45,9
1215,51.22,4.46,2
1216,51.2307,4.42437,4
1217,51.2307,4.42437,1
1218,51.25,4.45,2
1219,51.2165,4.40779,2
1220,51.22,4.44,1
1221,51.22,4.46,1
1222,51.2165,4.40779,2
1223,51.2165,4.40779,1
1224,51.22,4.46,3
1225,51.2307,4.42437,2
1226,51.22,4.46,1
1227,51.2307,4.42437,3
1228,51.22,4.44,2
1229,51.22,4.46,2
1230,51.2165,4.40779,3
1231,51.22,4.46,2
1232,51.2307,4.42437,1
1233,51.22,4.46,3
1234,51.25,4.45,3
1235,51.25,4.45,4
1236,51.2307,4.42437,1
1237,51.24,4.4616,4
1238,51.22,4.44,3
1239,51.22,4.44,4
1240,51.2165,4.40779,6
1241,51.22,4.44,2
1242,51.2165,4.40779,2
1243,51.25,4.45,4
1244,51.2307,4.42437,1
1245,51.25,4.45,4
1246,51.24,4.4616,4
1247,51.22,4.44,2
1248,51.25,4.45,2
1249,51.22,4.44,4
1250,51.2307,4.42437,5
1251,51.2165,4.40779,4
1252,51.22,4.44,1
1253,51.25,4.45,2
1254,51.22,4.46,5
1255,51.2165,4.40779,4
1256,51.22,4.44,5
1257,51.22,4.46,2
1258,51.25,4.45,1
1259,51.22,4.44,3
1260,51.22,4.44,4
1261,51.25,4.45,1
1262,51.22,4.46,3
1263,51.25,4.45,2
1264,51.22,4.44,4
1265,51.25,4.45,2
1266,51.25,4.45,2
1267,51.22,4.46,3
1268,51.2165,4.40779,2
1269,51.22,4.44,6
1270,51.2307,4.42437,3
1271,51.25,4.45,1
1272,51.2307,4.42437,6
1273,51.22,4.46,4
1274,51.25,4.45,2
1275,51.22,4.44,2
1276,51.25,4.45,5
1277,51.25,4.45,2
1278,51.22,4.46,3
1279,51.22,4.44,4
1280,51.25,4.45,6
1281,51.25,4.45,4
1282,51.22,4.44,2
1283,51.2165,4.40779,5
1284,51.22,4.44,4
1285,51.22,4.44,2
1286,51.2165,4.40779,2
1287,51.22,4.44,1
1288,51.22,4.44,1
1289,51.2165,4.40779,1
1290,51.25,4.45,2
1291,51.22,4.44,5
1292,51.2307,4.42437,4
1293,51.22,4.46,3
1294,51.2307,4.42437,2
1295,51.25,4.45,2
1296,51.25,4.45,6
1297,51.22,4.44,3
1298,51.24,4.4616,3
1299,51.22,4.44,6
1300,51.24,4.4616,1
1301,51.24,4.4616,4
1302,51.2165,4.40779,5
1303,51.25,4.45,4
1304,51.22,4.44,1
1305,51.22,4.44,4
1306,51.22,4.46,4
1307,51.25,4.45,1
1308,51.22,4.46,7
1309,51.22,4.44,4
1310,51.24,4.4616,3
1311,51.22,4.46,4
1312,51.25,4.45,4
1313,51.25,4.45,1
1314,51.2307,4.42437,1
1315,51.22,4.44,4
1316,51.22,4.46,2
1317,51.2307,4.42437,2
1318,51.22,4.44,3
1319,51.22,4.44,2
1320,51.22,4.44,3
1321,51.2307,4.42437,2
1322,51.24,4.4616,5
1323,51.25,4.45,1
1324,51.2307,4.42437,2
1325,51.22,4.44,2
1326,51.22,4.46,4
1327,51.22,4.44,1
1328,51.24,4.4616,2
1329,51.25,4.45,2
1330,51.2307,4.42437,2
1331,51.25,4.45,4
1332,51.25,4.45,4
1333,51.24,4.4616,4
1334,51.22,4.46,3
1335,51.25,4.45,4
1336,51.24,4.4616,3
1337,51.25,4.45,3
1338,51.22,4.44,2
1339,51.24,4.4616,3
1340,51.22,4.44,2
1341,51.22,4.44,4
1342,51.22,4.44,3
1343,51.22,4.44,2
1344,51.2307,4.42437,2
1345,51.22,4.46,2
1346,51.24,4.4616,4
1347,51.22,4.46,2
1348,51.22,4.44,2
1349,51.2307,4.42437,4
1350,51.2307,4.42437,4
1351,51.2165,4.40779,4
1352,51.2165,4.40779,4
1353,51.24,4.4616,5
1354,51.2165,4.40779,3
1355,51.2165,4.40779,2
1356,51.22,4.44,4
1357,51.22,4.44,4
1358,51.22,4.44,3
1359,51.22,4.44,1
1360,51.22,4.46,2
1361,51.22,4.44,3
1362,51.2307,4.42437,4
1363,51.22,4.44,2
1364,51.25,4.45,3
1365,51.25,4.45,4
1366,51.22,4.46,4
1367,51.25,4.45,5
1368,51.22,4.46,2
1369,51.2307,4.42437,3
1370,51.25,4.45,2
1371,51.22,4.46,2
1372,51.24,4.4616,4
1373,51.22,4.46,1
1374,51.22,4.44,5
1375,51.22,4.44,4
1376,51.2165,4.40779,5
1377,51.25,4.45,4
1378,51.2165,4.40779,1
1379,51.22,4.46,3
1380,51.25,4.45,3
1381,51.2307,4.42437,4
1382,51.24,4.4616,3
1383,51.22,4.46,2
1384,51.25,4.45,2
1385,51.2307,4.42437,2
1386,51.2307,4.42437,2
1387,51.2165,4.40779,2
1388,51.2165,4.40779,4
1389,51.22,4.46,2
1390,51.25,4.45,5
1391,51.25,4.45,1
1392,51.22,4.44,2
1393,51.25,4.45,4
1394,51.24,4.4616,4
1395,51.25,4.45,2
1396,51.22,4.46,4
1397,51.22,4.46,4
1398,51.22,4.46,2
1399,51.22,4.44,2
1400,51.22,4.44,5
1401,51.22,4.46,4
1402,51.2165,4.40779,3
1403,51.25,4.45,4
1404,51.22,4.46,5
1405,51.25,4.45,3
1406,51.22,4.44,5
1407,51.22,4.46,2
1408,51.25,4.45,4
1409,51.24,4.4616,3
1410,51.22,4.46,5
1411,51.22,4.46,2
1412,51.22,4.46,1
1413,51.22,4.46,2
1414,51.2307,4.42437,4
1415,51.24,4.4616,2
1416,51.22,4.44,1
1417,51.22,4.46,2
1418,51.25,4.45,3
1419,51.22,4.44,1
1420,51.24,4.4616,2
1421,51.25,4.45,4
1422,51.22,4.46,4
1423,51.25,4.45,2
1424,51.2165,4.40779,4
1425,51.2307,4.42437,2
1426,51.2307,4.42437,1
1427,51.22,4.44,1
1428,51.22,4.44,4
1429,51.25,4.45,3
1430,51.25,4.45,2
1431,51.22,4.46,1
1432,51.25,4.45,2
1433,51.24,4.4616,3
1434,51.22,4.44,3
1435,51.24,4.4616,3
1436,51.22,4.44,2
1437,51.25,4.45,2
1438,51.22,4.44,1
1439,51.22,4.46,1
1440,51.2165,4.40779,4
1441,51.24,4.4616,4
1442,51.22,4.46,4
1443,51.22,4.46,3
1444,51.2165,4.40779,1
1445,51.22,4.46,5
1446,51.22,4.44,3
1447,51.25,4.45,2
1448,51.2165,4.40779,1
1449,51.2307,4.42437,5
1450,51.2307,4.42437,4
1451,51.2165,4.40779,2
1452,51.2307,4.42437,1
1453,51.25,4.45,8
1454,51.25,4.45,5
1455,51.22,4.44,3
1456,51.25,4.45,2
1457,51.25,4.45,4
1458,51.25,4.45,5
1459,51.22,4.44,2
1460,51.25,4.45,5
1461,51.2165,4.40779,1
1462,51.25,4.45,4
1463,51.22,4.46,3
1464,51.22,4.44,5
1465,51.25,4.45,4
1466,51.22,4.44,1
1467,51.22,4.46,4
1468,51.22,4.44,4
1469,51.24,4.4616,3
1470,51.2165,4.40779,2
1471,51.24,4.4616,5
1472,51.25,4.45,2
1473,51.24,4.4616,5
1474,51.22,4.44,3
1475,51.25,4.45,5
1476,51.22,4.46,2
1477,51.24,4.4616,2
1478,51.2165,4.40779,1
1479,51.24,4.4616,1
1480,51.22,4.44,4
1481,51.22,4.46,5
1482,51.25,4.45,4
1483,51.22,4.44,3
1484,51.24,4.4616,5
1485,51.2307,4.42437,3
1486,51.22,4.46,2
1487,51.22,4.44,4
1488,51.22,4.46,3
1489,51.2307,4.42437,4
1490,51.22,4.46,1
1491,51.2307,4.42437,2
1492,51.22,4.44,3
1493,51.22,4.44,4
1494,51.22,4.46,5
1495,51.25,4.45,3
1496,51.24,4.4616,4
1497,51.25,4.45,5
1498,51.22,4.44,1
1499,51.25,4.45,1
1500,51.25,4.45,1
1501,51.22,4.46,2
1502,51.22,4.44,3
1503,51.22,4.44,4
1504,51.24,4.4616,4
1505,51.22,4.46,4
1506,51.2307,4.42437,4
1507,51.25,4.45,3
1508,51.2165,4.40779,3
1509,51.2165,4.40779,2
1510,51.25,4.45,3
1511,51.25,4.45,4
1512,51.22,4.44,1
1513,51.2165,4.40779,3
1514,51.22,4.44,3
1515,51.22,4.46,2
1516,51.2307,4.42437,1
1517,51.22,4.44,3
1518,51.2307,4.42437,2
1519,51.25,4.45,3
1520,51.24,4.4616,2
1521,51.22,4.46,2
1522,51.22,4.46,2
1523,51.22,4.46,2
1524,51.22,4.44,4
1525,51.2307,4.42437,4
1526,51.24,4.4616,4
1527,51.22,4.44,3
1528,51.25,4.45,4
1529,51.2165,4.40779,4
1530,51.22,4.46,4
1531,51.22,4.46,2
1532,51.22,4.46,4
1533,51.2165,4.40779,2
1534,51.2307,4.42437,2
1535,51.2307,4.42437,3
1536,51.22,4.44,5
1537,51.22,4.46,3
1538,51.22,4.44,3
1539,51.22,4.46,4
1540,51.22,4.46,4
1541,51.22,4.46,2
1542,51.22,4.46,3
1543,51.22,4.46,4
1544,51.25,4.45,2
1545,51.22,4.44,5
1546,51.24,4.4616,9
1547,51.2165,4.40779,3
1548,51.22,4.46,6
1549,51.22,4.44,1
1550,51.22,4.46,4
1551,51.22,4.44,4
1552,51.2165,4.40779,2
1553,51.2307,4.42437,2
1554,51.2165,4.40779,1
1555,51.22,4.46,3
1556,51.22,4.44,4
1557,51.22,4.44,2
1558,51.25,4.45,2
1559,51.2165,4.40779,6
1560,51.2165,4.40779,1
1561,51.22,4.44,2
1562,51.22,4.46,1
1563,51.2165,4.40779,2
1564,51.2307,4.42437,1
1565,51.22,4.46,1
1566,51.22,4.44,3
1567,51.22,4.46,2
1568,51.24,4.4616,2
1569,51.22,4.46,5
1570,51.2165,4.40779,1
1571,51.22,4.46,2
1572,51.25,4.45,4
1573,51.2307,4.42437,3
1574,51.2307,4.42437,2
1575,51.25,4.45,5
1576,51.25,4.45,3
1577,51.2307,4.42437,1
1578,51.2165,4.40779,3
1579,51.25,4.45,5
1580,51.22,4.44,5
1581,51.2307,4.42437,2
1582,51.25,4.45,4
1583,51.22,4.46,1
1584,51.22,4.44,1
1585,51.25,4.45,2
1586,51.25,4.45,2
1587,51.22,4.44,3
1588,51.25,4.45,3
1589,51.25,4.45,3
1590,51.2307,4.42437,2
1591,51.22,4.44,1
1592,51.2165,4.40779,4
1593,51.22,4.44,4
1594,51.25,4.45,2
1595,51.2165,4.40779,2
1596,51.25,4.45,4
1597,51.22,4.44,6
1598,51.22,4.44,1
1599,51.22,4.44,1
1600,51.24,4.4616,5
1601,51.2165,4.40779,3
1602,51.25,4.45,5
1603,51.22,4.44,4
1604,51.25,4.45,2
1605,51.2165,4.40779,3
1606,51.24,4.4616,2
1607,51.22,4.44,4
1608,51.25,4.45,3
1609,51.2165,4.40779,2
1610,51.24,4.4616,3
1611,51.25,4.45,4
1612,51.22,4.46,3
1613,51.2165,4.40779,3
1614,51.2165,4.40779,3
1615,51.22,4.44,2
1616,51.24,4.4616,4
1617,51.25,4.45,3
1618,51.22,4.46,3
1619,51.25,4.45,3
1620,51.22,4.44,5
1621,51.25,4.45,4
1622,51.22,4.46,3
1623,51.2307,4.42437,4
1624,51.24,4.4616,4
1625,51.22,4.44,2
1626,51.22,4.44,4
1627,51.25,4.45,4
1628,51.25,4.45,6
1629,51.24,4.4616,1
1630,51.22,4.46,6
1631,51.25,4.45,2
1632,51.24,4.4616,2
1633,51.25,4.45,4
1634,51.22,4.46,4
1635,51.22,4.46,2
1636,51.22,4.44,2
1637,51.25,4.45,2
1638,51.22,4.46,3
1639,51.25,4.45,2
1640,51.22,4.44,4
1641,51.25,4.45,1
1642,51.22,4.46,4
1643,51.25,4.45,2
1644,51.25,4.45,1
1645,51.25,4.45,5
1646,51.25,4.45,3
1647,51.2165,4.40779,4
1648,51.2165,4.40779,2
1649,51.22,4.44,5
1650,51.22,4.44,2
1651,51.22,4.44,2
1652,51.2307,4.42437,3
1653,51.22,4.44,4
1654,51.22,4.46,3
1655,51.25,4.45,5
1656,51.25,4.45,1
1657,51.22,4.46,6
1658,51.25,4.45,2
1659,51.2307,4.42437,2
1660,51.25,4.45,5
1661,51.2307,4.42437,5
1662,51.22,4.46,1
1663,51.25,4.45,1
1664,51.22,4.44,3
1665,51.25,4.45,2
1666,51.22,4.46,3
1667,51.22,4.44,2
1668,51.22,4.46,3
1669,51.2307,4.42437,1
1670,51.2165,4.40779,4
1671,51.22,4.46,1
1672,51.22,4.46,4
1673,51.22,4.46,4
1674,51.22,4.46,4
1675,51.22,4.44,2
1676,51.22,4.44,1
1677,51.25,4.45,2
1678,51.22,4.44,2
1679,51.22,4.44,3
1680,51.24,4.4616,4
1681,51.22,4.44,3
1682,51.22,4.46,4
1683,51.24,4.4616,2
1684,51.25,4.45,4
1685,51.22,4.44,4
1686,51.2307,4.42437,2
1687,51.22,4.44,3
1688,51.2307,4.42437,5
1689,51.25,4.45,2
1690,51.25,4.45,5
1691,51.22,4.44,5
1692,51.22,4.44,3
1693,51.22,4.46,4
1694,51.22,4.44,4
1695,51.2165,4.40779,4
1696,51.22,4.44,5
1697,51.2165,4.40779,3
1698,51.25,4.45,5
1699,51.22,4.44,2
1700,51.22,4.46,1
1701,51.24,4.4616,4
1702,51.22,4.44,5
1703,51.22,4.44,6
1704,51.25,4.45,1
1705,51.25,4.45,2
1706,51.25,4.45,2
1707,51.24,4.4616,1
1708,51.22,4.46,4
1709,51.25,4.45,1
1710,51.22,4.46,5
1711,51.2307,4.42437,4
1712,51.25,4.45,2
1713,51.24,4.4616,2
1714,51.25,4.45,1
1715,51.25,4.45,4
1716,51.24,4.4616,5
1717,51.22,4.44,1
1718,51.22,4.44,1
1719,51.2165,4.40779,2
1720,51.24,4.4616,2
1721,51.2307,4.42437,4
1722,51.25,4.45,2
1723,51.25,4.45,4
1724,51.22,4.46,1
1725,51.2307,4.42437,2
1726,51.24,4.4616,3
1727,51.22,4.44,4
1728,51.2165,4.40779,4
1729,51.22,4.44,2
1730,51.22,4.44,3
1731,51.22,4.46,3
1732,51.25,4.45,3
1733,51.22,4.44,5
1734,51.24,4.4616,4
1735,51.22,4.46,3
1736,51.2307,4.42437,2
1737,51.25,4.45,3
1738,51.22,4.44,4
1739,51.22,4.46,5
1740,51.2165,4.40779,4
1741,51.24,4.4616,2
1742,51.22,4.44,4
1743,51.2165,4.40779,2
1744,51.2307,4.42437,2
1745,51.24,4.4616,4
1746,51.2165,4.40779,2
1747,51.22,4.44,4
1748,51.25,4.45,5
1749,51.25,4.45,6
1750,51.25,4.45,2
1751,51.22,4.46,5
1752,51.22,4.44,2
1753,51.22,4.44,1
1754,51.25,4.45,3
1755,51.22,4.46,6
1756,51.2165,4.40779,2
1757,51.25,4.45,4
1758,51.2165,4.40779,3
1759,51.22,4.46,2
1760,51.25,4.45,3
1761,51.2165,4.40779,4
1762,51.2165,4.40779,3
1763,51.22,4.44,4
1764,51.24,4.4616,2
1765,51.22,4.46,1
1766,51.22,4.46,4
1767,51.22,4.46,5
1768,51.25,4.45,4
1769,51.2165,4.40779,4
1770,51.22,4.46,3
1771,51.25,4.45,1
1772,51.22,4.46,3
1773,51.22,4.44,2
1774,51.25,4.45,4
1775,51.2307,4.42437,1
1776,51.24,4.4616,3
1777,51.22,4.46,2
1778,51.25,4.45,4
1779,51.25,4.45,3
1780,51.22,4.46,2
1781,51.22,4.44,3
1782,51.24,4.4616,3
1783,51.25,4.45,2
1784,51.22,4.46,2
1785,51.25,4.45,5
1786,51.24,4.4616,1
1787,51.22,4.44,2
1788,51.2307,4.42437,2
1789,51.22,4.44,1
1790,51.24,4.4616,2
1791,51.22,4.44,3
1792,51.25,4.45,2
1793,51.22,4.46,5
1794,51.24,4.4616,5
1795,51.22,4.44,6
1796,51.25,4.45,1
1797,51.22,4.44,4
1798,51.25,4.45,4
1799,51.22,4.46,4
1800,51.22,4.44,2
1801,51.22,4.44,4
1802,51.22,4.44,2
1803,51.22,4.46,3
1804,51.22,4.46,1
1805,51.22,4.46,5
1806,51.22,4.46,4
1807,51.25,4.45,2
1808,51.22,4.46,2
1809,51.22,4.46,2
1810,51.24,4.4616,5
1811,51.22,4.44,2
1812,51.2307,4.42437,6
1813,51.2307,4.42437,3
1814,51.2307,4.42437,2
1815,51.25,4.45,4
1816,51.22,4.44,3
1817,51.22,4.44,3
1818,51.25,4.45,5
1819,51.22,4.44,3
1820,51.24,4.4616,5
1821,51.22,4.46,5
1822,51.2307,4.42437,2
1823,51.22,4.44,2
1824,51.2165,4.40779,2
1825,51.22,4.44,2
1826,51.2307,4.42437,8
1827,51.24,4.4616,2
1828,51.2165,4.40779,2
1829,51.25,4.45,3
1830,51.22,4.44,4
1831,51.25,4.45,4
1832,51.24,4.4616,2
1833,51.22,4.44,1
1834,51.25,4.45,5
1835,51.25,4.45,4
1836,51.22,4.44,2
1837,51.22,4.44,2
1838,51.22,4.46,3
1839,51.22,4.44,4
1840,51.24,4.4616,2
1841,51.22,4.46,2
1842,51.25,4.45,4
1843,51.22,4.46,4
1844,51.25,4.45,4
1845,51.25,4.45,3
1846,51.22,4.46,2
1847,51.22,4.44,5
1848,51.25,4.45,4
1849,51.25,4.45,2
1850,51.2307,4.42437,4
1851,51.22,4.44,5
1852,51.22,4.46,5
1853,51.24,4.4616,2
1854,51.2307,4.42437,1
1855,51.25,4.45,2
1856,51.2165,4.40779,4
1857,51.2307,4.42437,5
1858,51.25,4.45,2
1859,51.22,4.44,3
1860,51.25,4.45,2
1861,51.22,4.46,2
1862,51.22,4.46,2
1863,51.22,4.46,4
1864,51.22,4.46,3
1865,51.22,4.46,1
1866,51.25,4.45,4
1867,51.22,4.46,4
1868,51.22,4.44,1
1869,51.25,4.45,2
1870,51.22,4.44,1
1871,51.25,4.45,3
1872,51.2307,4.42437,4
1873,51.22,4.44,5
1874,51.25,4.45,3
1875,51.25,4.45,4
1876,51.22,4.46,2
1877,51.25,4.45,8
1878,51.2165,4.40779,3
1879,51.22,4.46,3
1880,51.22,4.44,3
1881,51.2307,4.42437,1
1882,51.22,4.46,3
1883,51.25,4.45,6
1884,51.2165,4.40779,2
1885,51.25,4.45,3
1886,51.24,4.4616,5
1887,51.22,4.44,4
1888,51.2307,4.42437,2
1889,51.22,4.46,4
1890,51.2165,4.40779,2
1891,51.2307,4.42437,6
1892,51.22,4.44,2
1893,51.25,4.45,4
1894,51.24,4.4616,4
1895,51.22,4.46,5
1896,51.22,4.44,2
1897,51.22,4.46,4
1898,51.2165,4.40779,3
1899,51.24,4.4616,3
1900,51.25,4.45,4
1901,51.25,4.45,3
1902,51.25,4.45,6
1903,51.22,4.46,3
1904,51.22,4.44,5
1905,51.22,4.46,2
1906,51.2165,4.40779,4
1907,51.22,4.46,3
1908,51.22,4.46,2
1909,51.25,4.45,2
1910,51.22,4.44,2
1911,51.22,4.46,2
1912,51.2165,4.40779,2
1913,51.24,4.4616,3
1914,51.22,4.44,2
1915,51.22,4.44,4
1916,51.25,4.45,4
1917,51.22,4.46,3
1918,51.22,4.46,3
1919,51.24,4.4616,6
1920,51.22,4.44,2
1921,51.22,4.44,2
1922,51.22,4.46,3
1923,51.25,4.45,5
1924,51.25,4.45,2
1925,51.22,4.46,1
1926,51.2165,4.40779,4
1927,51.22,4.44,2
1928,51.25,4.45,5
1929,51.2165,4.40779,2
1930,51.24,4.4616,4
1931,51.22,4.44,1
1932,51.25,4.45,2
1933,51.25,4.45,2
1934,51.22,4.44,4
1935,51.2165,4.40779,1
1936,51.22,4.46,4
1937,51.22,4.44,2
1938,51.22,4.46,1
1939,51.2307,4.42437,1
1940,51.22,4.46,2
1941,51.22,4.44,3
1942,51.24,4.4616,4
1943,51.22,4.46,3
1944,51.25,4.45,2
1945,51.22,4.44,4
1946,51.25,4.45,5
1947,51.22,4.44,3
1948,51.25,4.45,4
1949,51.22,4.46,1
1950,51.22,4.44,2
1951,51.25,4.45,4
1952,51.22,4.46,3
1953,51.22,4.46,5
1954,51.22,4.46,5
1955,51.22,4.44,6
1956,51.22,4.46,4
1957,51.25,4.45,2
1958,51.22,4.46,4
1959,51.2165,4.40779,4
1960,51.22,4.46,2
1961,51.22,4.44,5
1962,51.25,4.45,3
1963,51.2165,4.40779,4
1964,51.25,4.45,4
1965,51.24,4.4616,3
1966,51.22,4.46,2
1967,51.25,4.45,5
1968,51.22,4.46,4
1969,51.22,4.44,3
1970,51.24,4.4616,1
1971,51.2165,4.40779,2
1972,51.22,4.46,4
1973,51.22,4.44,3
1974,51.22,4.44,2
1975,51.25,4.45,3
1976,51.22,4.46,2
1977,51.22,4.44,4
1978,51.22,4.44,3
1979,51.2307,4.42437,2
1980,51.22,4.44,4
1981,51.25,4.45,2
1982,51.22,4.44,4
1983,51.25,4.45,3
1984,51.22,4.46,4
1985,51.2307,4.42437,4
1986,51.22,4.44,3
1987,51.22,4.44,3
1988,51.22,4.46,2
1989,51.24,4.4616,3
1990,51.2307,4.42437,5
1991,51.22,4.46,5
1992,51.22,4.44,4
1993,51.2165,4.40779,4
1994,51.22,4.44,2
1995,51.25,4.45,2
1996,51.24,4.4616,11
1997,51.22,4.46,2
1998,51.2307,4.42437,3
1999,51.22,4.46,2
2000,51.24,4.4616,5
2001,51.25,4.45,4
2002,51.2165,4.40779,4
2003,51.25,4.45,4
2004,51.25,4.45,4
2005,51.25,4.45,5
2006,51.25,4.45,3
2007,51.2165,4.40779,2
2008,51.22,4.46,1
2009,51.22,4.46,3
2010,51.22,4.46,3
2011,51.2165,4.40779,3
2012,51.2307,4.42437,4
2013,51.22,4.44,4
2014,51.22,4.46,2
2015,51.22,4.44,2
2016,51.25,4.45,1
2017,51.22,4.44,3
2018,51.22,4.46,4
2019,51.24,4.4616,4
2020,51.22,4.46,5
2021,51.22,4.44,3
2022,51.2165,4.40779,2
2023,51.22,4.44,1
2024,51.24,4.4616,2
2025,51.22,4.46,4
2026,51.22,4.44,5
2027,51.22,4.46,1
2028,51.22,4.44,3
2029,51.22,4.44,2
2030,51.25,4.45,2
2031,51.22,4.44,2
2032,51.22,4.46,2
2033,51.25,4.45,4
2034,51.25,4.45,4
2035,51.22,4.44,2
2036,51.22,4.46,3
2037,51.24,4.4616,1
2038,51.2165,4.40779,3
2039,51.25,4.45,4
2040,51.22,4.46,4
2041,51.22,4.44,5
2042,51.22,4.46,2
2043,51.25,4.45,1
2044,51.2165,4.40779,1
2045,51.2307,4.42437,1
2046,51.22,4.46,2
2047,51.22,4.44,2
2048,51.22,4.44,5
2049,51.22,4.44,3
2050,51.22,4.44,2
2051,51.22,4.44,4
2052,51.2307,4.42437,4
2053,51.2307,4.42437,2
2054,51.25,4.45,4
2055,51.2165,4.40779,2
2056,51.25,4.45,4
2057,51.25,4.45,2
2058,51.25,4.45,2
2059,51.2307,4.42437,6
2060,51.2165,4.40779,1
2061,51.22,4.46,5
2062,51.25,4.45,2
2063,51.25,4.45,4
2064,51.25,4.45,3
2065,51.22,4.46,2
2066,51.22,4.46,2
2067,51.2307,4.42437,3
2068,51.25,4.45,2
2069,51.25,4.45,2
2070,51.25,4.45,3
2071,51.22,4.46,1
2072,51.2307,4.42437,6
2073,51.24,4.4616,2
2074,51.25,4.45,2
2075,51.2307,4.42437,2
2076,51.22,4.44,4
2077,51.2307,4.42437,5
2078,51.22,4.46,2
2079,51.22,4.44,2
2080,51.25,4.45,6
2081,51.25,4.45,5
2082,51.22,4.46,3
2083,51.25,4.45,1
2084,51.22,4.44,2
2085,51.2165,4.40779,2
2086,51.25,4.45,5
2087,51.22,4.46,4
2088,51.22,4.44,4
2089,51.2307,4.42437,1
2090,51.22,4.44,3
2091,51.22,4.44,2
2092,51.22,4.44,4
2093,51.24,4.4616,2
2094,51.2165,4.40779,2
2095,51.22,4.44,3
2096,51.22,4.44,4
2097,51.22,4.46,2
2098,51.25,4.45,4
2099,51.22,4.46,2
2100,51.25,4.45,4
2101,51.22,4.44,2
2102,51.22,4.46,2
2103,51.2165,4.40779,4
2104,51.2307,4.42437,5
2105,51.22,4.46,5
2106,51.25,4.45,4
2107,51.22,4.46,4
2108,51.2165,4.40779,1
2109,51.25,4.45,5
2110,51.22,4.46,5
2111,51.22,4.44,4
2112,51.25,4.45,5
2113,51.2165,4.40779,4
2114,51.22,4.44,3
2115,51.22,4.44,4
2116,51.22,4.46,4
2117,51.22,4.44,2
2118,51.22,4.46,3
2119,51.22,4.46,1
2120,51.25,4.45,3
2121,51.25,4.45,1
2122,51.25,4.45,2
2123,51.25,4.45,3
2124,51.22,4.44,4
2125,51.22,4.44,1
2126,51.22,4.46,2
2127,51.22,4.44,4
2128,51.2307,4.42437,4
2129,51.22,4.44,1
2130,51.25,4.45,2
2131,51.24,4.4616,2
2132,51.25,4.45,3
2133,51.22,4.46,3
2134,51.24,4.4616,1
2135,51.25,4.45,2
2136,51.25,4.45,5
2137,51.25,4.45,2
2138,51.25,4.45,2
2139,51.24,4.4616,3
2140,51.22,4.46,1
2141,51.2307,4.42437,2
2142,51.24,4.4616,6
2143,51.25,4.45,2
2144,51.22,4.46,3
