"cluster_id","cluster_type","latitude","longitude"
9526,household,53.1155,2.67548
9527,household,51.1118,5.78746
9528,household,52.2363,2.15366
9529,household,52.2589,1.41752
9530,household,52.5911,2.40822
9531,household,51.6004,7.53089
9532,household,52.7927,7.46081
9533,household,54.567,5.89
9534,household,53.1234,2.21378
9535,household,53.1155,2.67548
9536,household,50.9939,3.70718
9537,household,54.3532,4.57792
9538,household,54.2086,3.21117
9539,household,52.4064,1.14917
9540,household,51.1118,5.78746
9541,household,53.6349,1.90707
9542,household,50.9939,3.70718
9543,household,54.4831,7.73485
9544,household,53.1155,2.67548
9545,household,52.096,2.82218
9546,household,54.3532,4.57792
9547,household,51.2902,5.15379
9548,household,50.6917,7.67809
9549,household,54.6023,7.40929
9550,household,54.1499,2.29293
9551,household,55.284,5.90958
9552,household,53.5047,7.69896
9553,household,51.4807,1.80275
9554,household,52.7629,1.8664
9555,household,54.3375,5.08167
9556,household,55.284,5.90958
9557,household,54.567,5.89
9558,household,51.123,4.567
9559,household,53.9827,8.76178
9560,household,50.9939,3.70718
9561,household,51.123,4.567
9562,household,51.123,4.567
9563,household,54.567,5.89
9564,household,54.8753,3.07772
9565,household,51.0364,7.60034
9566,household,51.123,4.567
9567,household,50.7635,3.39751
9568,household,53.1234,2.21378
9569,household,52.7717,5.71434
9570,household,54.3532,4.57792
9571,household,54.2086,3.21117
9572,household,53.2294,6.88995
9573,household,51.6474,2.07203
9574,household,53.464,6.81502
9575,household,50.9674,7.80209
9576,household,54.2086,3.21117
9577,household,52.096,2.82218
9578,household,52.2363,2.79384
9579,household,50.9674,7.80209
9580,household,52.524,9.23296
9581,household,51.123,4.567
9582,household,52.1244,5.49886
9583,household,53.9548,8.69727
9584,household,51.6004,7.53089
9585,household,50.9674,7.80209
9586,household,53.9375,3.19181
9587,household,52.255,8.23593
9588,household,54.567,5.89
9589,household,51.42,6.85036
9590,household,54.567,5.89
9591,household,53.9548,8.69727
9592,household,54.3532,4.57792
9593,household,54.3532,4.57792
9594,household,52.2363,2.15366
9595,household,52.7927,7.46081
9596,household,54.0576,4.88973
9597,household,55.4107,5.41944
9598,household,53.7356,9.17663
9599,household,51.1118,5.78746
9600,household,52.2589,1.41752
9601,household,53.9827,8.76178
9602,household,52.2589,1.41752
9603,household,52.4064,1.14917
9604,household,53.7412,2.61564
9605,household,51.6474,2.07203
9606,household,54.567,5.89
9607,household,55.284,5.90958
9608,household,54.567,5.89
9609,household,52.9002,5.05505
9610,household,52.2363,2.79384
9611,household,53.1234,2.21378
9612,household,54.1499,2.29293
9613,household,51.1118,5.78746
9614,household,52.7629,1.8664
9615,household,53.1967,5.62512
9616,household,53.7412,2.61564
9617,household,54.2086,3.21117
9618,household,54.1482,7.41244
9619,household,52.7629,1.8664
9620,household,51.0999,2.06573
9621,household,53.9548,8.69727
9622,household,54.7137,4.67011
9623,household,54.4049,6.52819
9624,household,53.7412,2.61564
9625,household,50.539,3.59801
9626,household,52.7629,1.8664
9627,household,55.284,5.90958
9628,household,51.2902,5.15379
9629,household,52.7629,1.8664
9630,household,52.2589,1.41752
9631,household,54.3375,5.08167
9632,household,53.9548,8.69727
9633,household,50.4542,3.5686
9634,household,51.6474,2.07203
9635,household,54.1499,2.29293
9636,household,54.2822,5.69093
9637,household,51.1118,5.78746
9638,household,52.7717,5.71434
9639,household,54.567,5.89
9640,household,50.4542,3.5686
9641,household,53.9375,3.19181
9642,household,51.0971,3.19926
9643,household,54.2822,5.69093
9644,household,54.7137,4.67011
9645,household,51.9389,6.96971
9646,household,53.5209,7.16947
9647,household,54.567,5.89
9648,household,53.5209,7.16947
9649,household,53.464,6.81502
9650,household,54.2822,5.69093
9651,household,54.3375,5.08167
9652,household,54.8753,3.07772
9653,household,51.1118,5.78746
9654,household,52.4064,1.14917
9655,household,52.3942,5.96351
9656,household,54.3037,8.80589
9657,household,54.3532,4.57792
9658,household,54.3532,4.57792
9659,household,54.3375,5.08167
9660,household,50.3416,6.26282
9661,household,53.1234,2.21378
9662,household,54.567,5.89
9663,household,54.567,5.89
9664,household,50.6917,7.67809
9665,household,51.306,7.31889
9666,household,52.7629,1.8664
9667,household,54.2086,3.21117
9668,household,54.567,5.89
9669,household,52.1244,5.49886
9670,household,54.2086,3.21117
9671,household,52.4054,7.80564
9672,household,53.8837,1.14614
9673,household,51.1118,5.78746
9674,household,54.7137,4.67011
9675,household,51.0364,7.60034
9676,household,52.7717,5.71434
9677,household,53.3307,4.78891
9678,household,54.0576,4.88973
9679,household,52.5911,2.40822
9680,household,54.3375,5.08167
9681,household,54.2822,5.69093
9682,household,54.2822,5.69093
9683,household,52.4054,7.80564
9684,household,53.1155,2.67548
9685,household,53.3555,7.26674
9686,household,54.567,5.89
9687,household,53.3555,7.26674
9688,household,51.9894,9.12492
9689,household,53.8342,1.69663
9690,household,51.123,4.567
9691,household,51.1118,5.78746
9692,household,52.4054,7.80564
9693,household,54.567,5.89
9694,household,51.0364,7.60034
9695,household,50.9939,3.70718
9696,household,54.567,5.89
9697,household,54.3037,8.80589
9698,household,52.4054,7.80564
9699,household,50.6917,7.67809
9700,household,51.0364,7.60034
9701,household,52.3942,5.96351
9702,household,51.123,4.567
9703,household,51.0364,7.60034
9704,household,53.7412,2.61564
9705,household,52.9002,5.05505
9706,household,50.7955,5.36324
9707,household,54.1499,2.29293
9708,household,51.0971,3.19926
9709,household,54.1482,7.41244
9710,household,53.404,2.52586
9711,household,51.2902,5.15379
9712,household,53.1234,2.21378
9713,household,51.9389,6.96971
9714,household,50.7955,5.36324
9715,household,53.3735,8.96223
9716,household,54.3375,5.08167
9717,household,54.0576,4.88973
9718,household,53.1234,2.21378
9719,household,52.0446,1.77351
9720,household,52.4054,7.80564
9721,household,52.481,2.84811
9722,household,54.5242,7.93134
9723,household,53.3735,8.96223
9724,household,53.2294,6.88995
9725,household,54.5242,7.93134
9726,household,51.0999,2.06573
9727,household,53.8837,1.14614
9728,household,51.123,4.567
9729,household,51.9389,6.96971
9730,household,51.123,4.567
9731,household,51.7862,3.63777
9732,household,52.9002,5.05505
9733,household,50.6917,7.67809
9734,household,54.3532,4.57792
9735,household,52.9002,5.05505
9736,household,51.6474,2.07203
9737,household,53.1234,2.21378
9738,household,54.7137,4.67011
9739,household,54.567,5.89
9740,household,51.42,6.85036
9741,household,54.3375,5.08167
9742,household,52.4054,7.80564
9743,household,54.0576,4.88973
9744,household,52.1244,5.49886
9745,household,54.0576,4.88973
9746,household,53.8837,1.14614
9747,household,51.4807,1.80275
9748,household,54.567,5.89
9749,household,54.2086,3.21117
9750,household,54.567,5.89
9751,household,51.2902,5.15379
9752,household,51.0364,7.60034
9753,household,54.0576,4.88973
9754,household,50.6917,7.67809
9755,household,54.567,5.89
9756,household,53.8837,1.14614
9757,household,53.3735,8.96223
9758,household,52.7717,5.71434
9759,household,54.8753,3.07772
9760,household,51.0999,2.06573
9761,household,51.2902,5.15379
9762,household,50.3416,6.26282
9763,household,52.4064,1.14917
9764,household,52.481,2.84811
9765,household,54.2086,3.21117
9766,household,54.3037,8.80589
9767,household,53.2774,9.00071
9768,household,52.7629,1.8664
9769,household,51.123,4.567
9770,household,53.5209,7.16947
9771,household,53.464,6.81502
9772,household,52.7717,5.71434
9773,household,51.1118,5.78746
9774,household,50.6917,7.67809
9775,household,53.3735,8.96223
9776,household,54.567,5.89
9777,household,50.539,3.59801
9778,household,53.1967,5.62512
9779,household,53.9548,8.69727
9780,household,54.2822,5.69093
9781,household,53.3307,4.78891
9782,household,51.123,4.567
9783,household,53.464,6.81502
9784,household,52.2589,1.41752
9785,household,50.539,3.59801
9786,household,53.2294,6.88995
9787,household,53.7412,2.61564
9788,household,53.3555,7.26674
9789,household,50.9939,3.70718
9790,household,51.0364,7.60034
9791,household,51.123,4.567
9792,household,51.42,6.85036
9793,household,51.2902,5.15379
9794,household,54.1499,2.29293
9795,household,53.1155,2.67548
9796,household,54.3358,6.45942
9797,household,54.567,5.89
9798,household,54.567,5.89
9799,household,53.3735,8.96223
9800,household,54.567,5.89
9801,household,51.1118,5.78746
9802,household,54.567,5.89
9803,household,51.0364,7.60034
9804,household,54.567,5.89
9805,household,53.9548,8.69727
9806,household,52.096,2.82218
9807,household,53.2192,6.14571
9808,household,53.3555,7.26674
9809,household,54.3358,6.45942
9810,household,51.4807,1.80275
9811,household,51.123,4.567
9812,household,54.5025,1.93317
9813,household,50.6917,7.67809
9814,household,50.7955,5.36324
9815,household,54.3037,8.80589
9816,household,54.567,5.89
9817,household,50.9939,3.70718
9818,household,53.8342,1.69663
9819,household,53.5209,7.16947
9820,household,50.9939,3.70718
9821,household,51.123,4.567
9822,household,53.7356,9.17663
9823,household,53.2294,6.88995
9824,household,54.567,5.89
9825,household,51.2902,5.15379
9826,household,54.3532,4.57792
9827,household,51.8531,6.58035
9828,household,51.0364,7.60034
9829,household,54.3037,8.80589
9830,household,53.9548,8.69727
9831,household,51.1118,5.78746
9832,household,54.567,5.89
9833,household,53.9548,8.69727
9834,household,52.7717,5.71434
9835,household,54.567,5.89
9836,household,54.567,5.89
9837,household,51.9389,6.96971
9838,household,52.1244,5.49886
9839,household,51.123,4.567
9840,household,53.3735,8.96223
9841,household,54.567,5.89
9842,household,51.123,4.567
9843,household,51.9389,6.96971
9844,household,54.8753,3.07772
9845,household,54.567,5.89
9846,household,53.7412,2.61564
9847,household,54.7137,4.67011
9848,household,53.1234,2.21378
9849,household,51.9389,6.96971
9850,household,54.2086,3.21117
9851,household,52.2363,2.79384
9852,household,51.9389,6.96971
9853,household,54.567,5.89
9854,household,50.7955,5.36324
9855,household,51.42,6.85036
9856,household,51.1118,5.78746
9857,household,52.4054,7.80564
9858,household,54.1499,2.29293
9859,household,52.2589,1.41752
9860,household,50.9939,3.70718
9861,household,54.7137,4.67011
9862,household,51.9389,6.96971
9863,household,50.9939,3.70718
9864,household,51.123,4.567
9865,household,53.9375,3.19181
9866,household,50.5244,4.28989
9867,household,53.1155,2.67548
9868,household,55.4107,5.41944
9869,household,54.2086,3.21117
9870,household,51.9389,6.96971
9871,household,51.0999,2.06573
9872,household,51.6004,7.53089
9873,household,52.481,2.84811
9874,household,53.5047,7.69896
9875,household,52.096,2.82218
9876,household,51.7862,3.63777
9877,household,54.2822,5.69093
9878,household,53.464,6.81502
9879,household,53.9548,8.69727
9880,household,55.284,5.90958
9881,household,50.9939,3.70718
9882,household,54.567,5.89
9883,household,51.9389,6.96971
9884,household,54.3037,8.80589
9885,household,53.5209,7.16947
9886,household,54.567,5.89
9887,household,52.7717,5.71434
9888,household,53.9548,8.69727
9889,household,51.123,4.567
9890,household,50.9939,3.70718
9891,household,51.123,4.567
9892,household,51.1118,5.78746
9893,household,54.567,5.89
9894,household,54.0576,4.88973
9895,household,55.284,5.90958
9896,household,54.6023,7.40929
9897,household,55.4107,5.41944
9898,household,54.1499,2.29293
9899,household,52.9002,5.05505
9900,household,52.9002,5.05505
9901,household,53.3735,8.96223
9902,household,51.6474,2.07203
9903,household,52.9002,5.05505
9904,household,54.5242,7.93134
9905,household,53.7412,2.61564
9906,household,54.567,5.89
9907,household,54.1482,7.41244
9908,household,50.9674,7.80209
9909,household,51.7862,3.63777
9910,household,50.6917,7.67809
9911,household,54.567,5.89
9912,household,54.1499,2.29293
9913,household,53.9375,3.19181
9914,household,50.9939,3.70718
9915,household,52.4054,7.80564
9916,household,51.4807,1.80275
9917,household,52.4257,4.15179
9918,household,50.9674,7.80209
9919,household,51.123,4.567
9920,household,51.123,4.567
9921,household,50.9939,3.70718
9922,household,50.3416,6.26282
9923,household,53.9375,3.19181
9924,household,53.2774,9.00071
9925,household,52.1244,5.49886
9926,household,52.1244,5.49886
9927,household,53.5047,7.69896
9928,household,54.567,5.89
9929,household,51.9894,9.12492
9930,household,54.567,5.89
9931,household,51.0999,2.06573
9932,household,50.5237,3.48531
9933,household,52.524,9.23296
9934,household,53.9375,3.19181
9935,household,50.3416,6.26282
9936,household,51.9894,9.12492
9937,household,52.1244,5.49886
9938,household,54.567,5.89
9939,household,53.1155,2.67548
9940,household,51.9389,6.96971
9941,household,52.1244,5.49886
9942,household,52.7629,1.8664
9943,household,54.4049,6.52819
9944,household,53.5047,7.69896
9945,household,50.5244,4.28989
9946,household,52.0446,1.77351
9947,household,51.9389,6.96971
9948,household,54.7137,4.67011
9949,household,51.123,4.567
9950,household,54.4049,6.52819
9951,household,51.9389,6.96971
9952,household,54.567,5.89
9953,household,53.9375,3.19181
9954,household,51.8531,6.58035
9955,household,54.1482,7.41244
9956,household,51.1118,5.78746
9957,household,52.2363,2.79384
9958,household,53.9548,8.69727
9959,household,54.567,5.89
9960,household,53.1234,2.21378
9961,household,52.1244,5.49886
9962,household,52.2589,1.41752
9963,household,51.123,4.567
9964,household,51.0364,7.60034
9965,household,51.7862,3.63777
9966,household,52.4054,7.80564
9967,household,50.9674,7.80209
9968,household,54.3358,6.45942
9969,household,52.2363,2.79384
9970,household,54.567,5.89
9971,household,52.2363,2.79384
9972,household,54.567,5.89
9973,household,52.7717,5.71434
9974,household,51.6474,2.07203
9975,household,50.6917,7.67809
9976,household,51.2692,6.57671
9977,household,54.567,5.89
9978,household,54.0576,4.88973
9979,household,51.123,4.567
9980,household,50.9939,3.70718
9981,household,54.567,5.89
9982,household,54.567,5.89
9983,household,54.567,5.89
9984,household,54.5025,1.93317
9985,household,52.0446,1.77351
9986,household,52.4054,7.80564
9987,household,53.9548,8.69727
9988,household,54.567,5.89
9989,household,53.7412,2.61564
9990,household,52.3942,5.96351
9991,household,53.1234,2.21378
9992,household,53.9548,8.69727
9993,household,51.123,4.567
9994,household,51.6474,2.07203
9995,household,52.4054,7.80564
9996,household,53.3307,4.78891
9997,household,54.567,5.89
9998,household,54.567,5.89
9999,household,55.284,5.90958
10000,household,53.5209,7.16947
10001,household,51.2902,5.15379
10002,household,54.3037,8.80589
10003,household,50.7955,5.36324
10004,household,52.3942,5.96351
10005,household,53.3735,8.96223
10006,household,55.4107,5.41944
10007,household,54.567,5.89
10008,household,52.4054,7.80564
10009,household,52.7927,7.46081
10010,household,53.3735,8.96223
10011,household,50.9674,7.80209
10012,household,54.4049,6.52819
10013,household,54.567,5.89
10014,household,50.7955,5.36324
10015,household,54.567,5.89
10016,household,51.6474,2.07203
10017,household,51.123,4.567
10018,household,52.4054,7.80564
10019,household,52.9002,5.05505
10020,household,52.481,2.84811
10021,household,51.0999,2.06573
10022,household,54.1482,7.41244
10023,household,52.7717,5.71434
10024,household,51.6474,2.07203
10025,household,51.123,4.567
10026,household,52.2363,2.79384
10027,household,51.7862,3.63777
10028,household,53.9375,3.19181
10029,household,51.123,4.567
10030,household,54.5025,1.93317
10031,household,50.4542,3.5686
10032,household,51.1118,5.78746
10033,household,52.2589,1.41752
10034,household,53.2192,6.14571
10035,household,53.464,6.81502
10036,household,52.4064,1.14917
10037,household,51.8716,8.11494
10038,household,54.567,5.89
10039,household,53.3307,4.78891
10040,household,52.4064,1.14917
10041,household,52.5911,2.40822
10042,household,53.9375,3.19181
10043,household,53.7412,2.61564
10044,household,51.123,4.567
10045,household,51.2902,5.15379
10046,household,55.284,5.90958
10047,household,53.2192,6.14571
10048,household,51.7862,3.63777
10049,household,52.1244,5.49886
10050,household,51.6004,7.53089
10051,household,52.4054,7.80564
10052,household,50.5244,4.28989
10053,household,53.9548,8.69727
10054,household,54.567,5.89
10055,household,50.9674,7.80209
10056,household,54.567,5.89
10057,household,51.0999,2.06573
10058,household,53.1155,2.67548
10059,household,52.481,2.84811
10060,household,52.0446,1.77351
10061,household,50.5244,4.28989
10062,household,54.567,5.89
10063,household,54.567,5.89
10064,household,53.5209,7.16947
10065,household,55.4107,5.41944
10066,household,53.1967,5.62512
10067,household,54.3375,5.08167
10068,household,51.0364,7.60034
10069,household,51.9389,6.96971
10070,household,51.0364,7.60034
10071,household,53.2294,6.88995
10072,household,53.5209,7.16947
10073,household,53.1234,2.21378
10074,household,54.567,5.89
10075,household,51.9389,6.96971
10076,household,54.567,5.89
10077,household,52.4054,7.80564
10078,household,54.713,2.67599
10079,household,51.2692,6.57671
10080,household,53.2294,6.88995
10081,household,53.8837,1.14614
10082,household,51.8531,6.58035
10083,household,53.2192,6.14571
10084,household,51.9894,9.12492
10085,household,52.2363,2.79384
10086,household,52.7629,1.8664
10087,household,53.1234,2.21378
10088,household,51.0364,7.60034
10089,household,54.567,5.89
10090,household,54.2822,5.69093
10091,household,51.123,4.567
10092,household,53.7412,2.61564
10093,household,52.0446,1.77351
10094,household,51.123,4.567
10095,household,53.2294,6.88995
10096,household,51.0364,7.60034
10097,household,54.567,5.89
10098,household,51.123,4.567
10099,household,54.567,5.89
10100,household,51.123,4.567
10101,household,53.1234,2.21378
10102,household,54.3358,6.45942
10103,household,53.5047,7.69896
10104,household,50.6917,7.67809
10105,household,54.1482,7.41244
10106,household,54.3375,5.08167
10107,household,55.284,5.90958
10108,household,53.3307,4.78891
10109,household,53.1155,2.67548
10110,household,53.2192,6.14571
10111,household,53.464,6.81502
10112,household,54.3375,5.08167
10113,household,51.123,4.567
10114,household,52.1244,5.49886
10115,household,54.1482,7.41244
10116,household,50.4542,3.5686
10117,household,51.2692,6.57671
10118,household,54.567,5.89
10119,household,54.3037,8.80589
10120,household,53.5209,7.16947
10121,household,52.3942,5.96351
10122,household,54.567,5.89
10123,household,53.1234,2.21378
10124,household,54.3037,8.80589
10125,household,51.6474,2.07203
10126,household,54.0576,4.88973
10127,household,50.3416,6.26282
10128,household,51.8716,8.11494
10129,household,51.123,4.567
10130,household,52.2363,2.79384
10131,household,53.1155,2.67548
10132,household,51.8531,6.58035
10133,household,53.3555,7.26674
10134,household,53.6349,1.90707
10135,household,53.8837,1.14614
10136,household,52.2363,2.79384
10137,household,53.1967,5.62512
10138,household,54.8753,3.07772
10139,household,53.7412,2.61564
10140,household,55.284,5.90958
10141,household,50.3416,6.26282
10142,household,51.0971,3.19926
10143,household,54.2822,5.69093
10144,household,51.7862,3.63777
10145,household,54.567,5.89
10146,household,54.567,5.89
10147,household,51.7862,3.63777
10148,household,52.2363,2.79384
10149,household,50.3416,6.26282
10150,household,54.567,5.89
10151,household,53.1155,2.67548
10152,household,54.567,5.89
10153,household,53.6556,9.27595
10154,household,53.7412,2.61564
10155,household,54.567,5.89
10156,household,54.7137,4.67011
10157,household,51.7862,3.63777
10158,household,51.9389,6.96971
10159,household,52.0446,1.77351
10160,household,52.7927,7.46081
10161,household,52.0446,1.77351
10162,household,53.5209,7.16947
10163,household,50.4542,3.5686
10164,household,53.3172,0.973421
10165,household,50.7955,5.36324
10166,household,50.6917,7.67809
10167,household,51.123,4.567
10168,household,55.284,5.90958
10169,household,54.567,5.89
10170,household,52.5911,2.40822
10171,household,51.123,4.567
10172,household,52.7927,7.46081
10173,household,52.4054,7.80564
10174,household,51.306,7.31889
10175,household,53.2294,6.88995
10176,household,52.5911,2.40822
10177,household,51.0364,7.60034
10178,household,53.1967,5.62512
10179,household,53.9375,3.19181
10180,household,54.4049,6.52819
10181,household,50.7955,5.36324
10182,household,51.0364,7.60034
10183,household,54.567,5.89
10184,household,54.7137,4.67011
10185,household,54.567,5.89
10186,household,50.9939,3.70718
10187,household,52.0446,1.77351
10188,household,51.0999,2.06573
10189,household,54.3532,4.57792
10190,household,53.9548,8.69727
10191,household,55.4107,5.41944
10192,household,54.1482,7.41244
10193,household,54.6023,7.40929
10194,household,54.567,5.89
10195,household,54.567,5.89
10196,household,54.567,5.89
10197,household,54.1499,2.29293
10198,household,53.9548,8.69727
10199,household,54.2086,3.21117
10200,household,54.3375,5.08167
10201,household,50.5244,4.28989
10202,household,54.7137,4.67011
10203,household,53.9827,8.76178
10204,household,53.9375,3.19181
10205,household,52.2363,2.79384
10206,household,52.7717,5.71434
10207,household,54.3532,4.57792
10208,household,52.5911,2.40822
10209,household,52.0446,1.77351
10210,household,52.2363,2.79384
10211,household,52.7629,1.8664
10212,household,54.5242,7.93134
10213,household,50.4542,3.5686
10214,household,53.2294,6.88995
10215,household,52.9002,5.05505
10216,household,53.3735,8.96223
10217,household,53.3735,8.96223
10218,household,54.5242,7.93134
10219,household,53.2774,9.00071
10220,household,52.9002,5.05505
10221,household,53.464,6.81502
10222,household,52.2363,2.79384
10223,household,53.7356,9.17663
10224,household,55.284,5.90958
10225,household,50.5244,4.28989
10226,household,52.2589,1.41752
10227,household,54.0576,4.88973
10228,household,52.5911,2.40822
10229,household,54.6023,7.40929
10230,household,52.096,2.82218
10231,household,53.7412,2.61564
10232,household,51.2902,5.15379
10233,household,54.567,5.89
10234,household,51.9389,6.96971
10235,household,52.524,9.23296
10236,household,51.123,4.567
10237,household,51.9389,6.96971
10238,household,51.9389,6.96971
10239,household,51.123,4.567
10240,household,51.123,4.567
10241,household,55.284,5.90958
10242,household,52.7717,5.71434
10243,household,53.8342,1.69663
10244,household,51.0999,2.06573
10245,household,51.123,4.567
10246,household,51.4807,1.80275
10247,household,54.2086,3.21117
10248,household,50.7955,5.36324
10249,household,52.7927,7.46081
10250,household,54.2086,3.21117
10251,household,54.567,5.89
10252,household,54.0576,4.88973
10253,household,52.4054,7.80564
10254,household,53.9375,3.19181
10255,household,54.567,5.89
10256,household,51.0364,7.60034
10257,household,52.2363,2.15366
10258,household,53.5047,7.69896
10259,household,53.3307,4.78891
10260,household,53.5209,7.16947
10261,household,51.42,6.85036
10262,household,54.3037,8.80589
10263,household,53.1234,2.21378
10264,household,53.3735,8.96223
10265,household,53.7412,2.61564
10266,household,51.2902,5.15379
10267,household,55.284,5.90958
10268,household,51.2902,5.15379
10269,household,54.1482,7.41244
10270,household,53.1967,5.62512
10271,household,54.567,5.89
10272,household,54.567,5.89
10273,household,54.567,5.89
10274,household,54.0576,4.88973
10275,household,50.9939,3.70718
10276,household,51.2902,5.15379
10277,household,53.464,6.81502
10278,household,52.7717,5.71434
10279,household,51.123,4.567
10280,household,53.2192,6.14571
10281,household,52.7717,5.71434
10282,household,53.2294,6.88995
10283,household,53.2192,6.14571
10284,household,51.123,4.567
10285,household,55.4107,5.41944
10286,household,54.567,5.89
10287,household,54.567,5.89
10288,household,51.9389,6.96971
10289,household,52.9002,5.05505
10290,household,51.4807,1.80275
10291,household,53.8837,1.14614
10292,household,53.3735,8.96223
10293,household,53.2294,6.88995
10294,household,53.9548,8.69727
10295,household,51.123,4.567
10296,household,54.1482,7.41244
10297,household,54.0576,4.88973
10298,household,54.567,5.89
10299,household,50.9939,3.70718
10300,household,51.123,4.567
10301,household,54.567,5.89
10302,household,54.0576,4.88973
10303,household,53.9548,8.69727
10304,household,52.5911,2.40822
10305,household,51.123,4.567
10306,household,51.8531,6.58035
10307,household,51.2902,5.15379
10308,household,52.7717,5.71434
10309,household,53.1967,5.62512
10310,household,51.123,4.567
10311,household,52.2363,2.15366
10312,household,53.9548,8.69727
10313,household,51.123,4.567
10314,household,53.3172,0.973421
10315,household,54.3358,6.45942
10316,household,53.9375,3.19181
10317,household,52.2363,2.79384
10318,household,51.1118,5.78746
10319,household,53.1155,2.67548
10320,household,55.284,5.90958
10321,household,50.7955,5.36324
10322,household,53.5209,7.16947
10323,household,52.7629,1.8664
10324,household,54.567,5.89
10325,household,51.123,4.567
10326,household,53.5047,7.69896
10327,household,50.9939,3.70718
10328,household,53.2294,6.88995
10329,household,50.4542,3.5686
10330,household,52.7629,1.8664
10331,household,53.3735,8.96223
10332,household,53.5209,7.16947
10333,household,53.464,6.81502
10334,household,54.5025,1.93317
10335,household,52.5911,2.40822
10336,household,54.567,5.89
10337,household,52.3942,5.96351
10338,household,51.0364,7.60034
10339,household,54.567,5.89
10340,household,53.2294,6.88995
10341,household,50.3416,6.26282
10342,household,51.6474,2.07203
10343,household,51.7862,3.63777
10344,household,50.9939,3.70718
10345,household,54.3375,5.08167
10346,household,51.123,4.567
10347,household,54.567,5.89
10348,household,54.3532,4.57792
10349,household,55.284,5.90958
10350,household,51.42,6.85036
10351,household,53.3835,7.01038
10352,household,52.096,2.82218
10353,household,52.2363,2.15366
10354,household,53.1967,5.62512
10355,household,51.6474,2.07203
10356,household,50.4542,3.5686
10357,household,54.567,5.89
10358,household,53.5209,7.16947
10359,household,54.2086,3.21117
10360,household,54.0576,4.88973
10361,household,54.5025,1.93317
10362,household,51.1118,5.78746
10363,household,51.0364,7.60034
10364,household,54.567,5.89
10365,household,51.9894,9.12492
10366,household,52.4064,1.14917
10367,household,55.284,5.90958
10368,household,55.284,5.90958
10369,household,53.5209,7.16947
10370,household,52.2363,2.15366
10371,household,52.4054,7.80564
10372,household,53.9548,8.69727
10373,household,51.123,4.567
10374,household,51.123,4.567
10375,household,52.5911,2.40822
10376,household,52.0446,1.77351
10377,household,51.123,4.567
10378,household,50.3416,6.26282
10379,household,52.096,2.82218
10380,household,54.567,5.89
10381,household,51.123,4.567
10382,household,51.123,4.567
10383,household,54.567,5.89
10384,household,53.3172,0.973421
10385,household,53.9375,3.19181
10386,household,55.4107,5.41944
10387,household,50.9674,7.80209
10388,household,54.3532,4.57792
10389,household,53.2294,6.88995
10390,household,52.4064,1.14917
10391,household,51.2902,5.15379
10392,household,53.3835,7.01038
10393,household,51.0999,2.06573
10394,household,53.9548,8.69727
10395,household,51.6474,2.07203
10396,household,52.7717,5.71434
10397,household,54.2086,3.21117
10398,household,52.0446,1.77351
10399,household,53.464,6.81502
10400,household,50.9939,3.70718
10401,household,53.3735,8.96223
10402,household,54.567,5.89
10403,household,54.567,5.89
10404,household,50.4542,3.5686
10405,household,52.7717,5.71434
10406,household,53.5209,7.16947
10407,household,53.9827,8.76178
10408,household,52.0446,1.77351
10409,household,54.2822,5.69093
10410,household,54.567,5.89
10411,household,50.7955,5.36324
10412,household,50.7955,5.36324
10413,household,54.6023,7.40929
10414,household,55.284,5.90958
10415,household,51.123,4.567
10416,household,51.1118,5.78746
10417,household,52.5911,2.40822
10418,household,54.3375,5.08167
10419,household,51.306,7.31889
10420,household,51.123,4.567
10421,household,54.0576,4.88973
10422,household,51.8716,8.11494
10423,household,51.2902,5.15379
10424,household,53.2294,6.88995
10425,household,53.7356,9.17663
10426,household,54.8753,3.07772
10427,household,51.6474,2.07203
10428,household,55.284,5.90958
10429,household,54.3358,6.45942
10430,household,54.3037,8.80589
10431,household,51.7862,3.63777
10432,household,54.567,5.89
10433,household,54.8753,3.07772
10434,household,53.9375,3.19181
10435,household,54.567,5.89
10436,household,54.1482,7.41244
10437,household,52.5911,2.40822
10438,household,53.9548,8.69727
10439,household,53.8837,1.14614
10440,household,53.3835,7.01038
10441,household,53.3735,8.96223
10442,household,51.6474,2.07203
10443,household,53.6349,1.90707
10444,household,51.0999,2.06573
10445,household,52.5911,2.40822
10446,household,54.0576,4.88973
10447,household,51.6004,7.53089
10448,household,50.9674,7.80209
10449,household,51.7862,3.63777
10450,household,55.4107,5.41944
10451,household,53.9375,3.19181
10452,household,52.3942,5.96351
10453,household,54.1482,7.41244
10454,household,51.123,4.567
10455,household,52.2363,2.15366
10456,household,54.567,5.89
10457,household,54.2822,5.69093
10458,household,53.7356,9.17663
10459,household,54.3375,5.08167
10460,household,54.8753,3.07772
10461,household,54.567,5.89
10462,household,51.123,4.567
10463,household,53.6349,1.90707
10464,household,54.3532,4.57792
10465,household,53.2294,6.88995
10466,household,54.8753,3.07772
10467,household,52.4064,1.14917
10468,household,51.0999,2.06573
10469,household,52.096,2.82218
10470,household,51.2902,5.15379
10471,household,53.7412,2.61564
10472,household,54.2086,3.21117
10473,household,53.3555,7.26674
10474,household,53.404,2.52586
10475,household,54.0576,4.88973
10476,household,52.096,2.82218
10477,household,50.3416,6.26282
10478,household,53.6349,1.90707
10479,household,54.1482,7.41244
10480,household,52.096,2.82218
10481,household,52.4064,1.14917
10482,household,54.567,5.89
