"age","household_id","school_id","work_id","primary_community","secondary_community"
23,1877,282,0,12,9
21,1877,282,0,12,9
20,1877,0,111,12,9
18,1877,0,0,12,9
16,1877,149,0,12,9
10,1877,253,0,12,9
57,1878,0,0,6,11
53,1878,0,218,6,11
26,1878,0,1201,6,11
66,1879,0,0,1,5
66,1879,0,0,1,5
35,1879,0,218,1,5
46,1880,0,0,11,2
43,1880,0,218,11,2
14,1880,168,0,11,2
42,1881,0,671,11,10
55,1882,0,0,9,4
47,1882,0,492,9,4
15,1882,12,0,9,4
44,1883,0,0,10,13
42,1883,0,134,10,13
23,1883,282,0,10,13
21,1883,0,218,10,13
18,1883,0,983,10,13
16,1883,73,0,10,13
29,1884,0,845,5,13
24,1884,282,0,5,13
29,1885,0,337,8,1
29,1885,0,218,8,1
2,1885,0,0,8,1
70,1886,0,0,11,2
57,1886,0,1180,11,2
34,1886,0,185,11,2
17,1886,175,0,11,2
13,1886,174,0,11,2
55,1887,0,281,12,9
50,1887,0,909,12,9
19,1887,0,350,12,9
7,1887,131,0,12,9
61,1888,0,218,11,2
58,1888,0,0,11,2
46,1889,0,218,12,9
39,1889,0,0,12,9
5,1889,257,0,12,9
4,1889,252,0,12,9
53,1890,0,222,6,11
14,1890,120,0,6,11
59,1891,0,231,9,4
31,1891,0,867,9,4
29,1891,0,442,9,4
26,1891,0,99,9,4
25,1891,0,99,9,4
23,1891,0,607,9,4
64,1892,0,0,1,13
60,1892,0,0,1,13
44,1893,0,0,12,9
39,1893,0,468,12,9
11,1893,149,0,12,9
8,1893,140,0,12,9
51,1894,0,511,2,5
50,1894,0,1156,2,5
19,1894,0,873,2,5
15,1894,115,0,2,5
37,1895,0,24,12,9
35,1895,0,0,12,9
4,1895,149,0,12,9
3,1895,143,0,12,9
1,1895,0,0,12,9
90,1896,0,0,8,1
31,1896,0,0,8,1
48,1897,0,940,13,11
48,1897,0,879,13,11
20,1897,282,0,13,11
18,1897,282,0,13,11
36,1898,0,0,6,4
34,1898,0,0,6,4
12,1898,215,0,6,4
41,1899,0,266,5,7
39,1899,0,222,5,7
9,1899,216,0,5,7
38,1900,0,327,3,7
36,1900,0,665,3,7
8,1900,217,0,3,7
2,1900,0,0,3,7
51,1901,0,0,9,4
49,1901,0,222,9,4
14,1901,115,0,9,4
48,1902,0,222,1,11
45,1902,0,794,1,11
22,1902,282,0,1,11
20,1902,282,0,1,11
18,1902,282,0,1,11
1,1902,0,0,1,11
33,1903,0,222,9,4
31,1903,0,656,9,4
1,1903,0,0,9,4
56,1904,0,826,12,9
52,1904,0,616,12,9
27,1904,0,0,12,9
25,1904,282,0,12,9
20,1904,282,0,12,9
71,1905,0,0,13,7
66,1905,0,0,13,7
35,1906,0,0,10,3
28,1906,0,1194,10,3
5,1906,115,0,10,3
2,1906,0,0,10,3
54,1907,0,216,12,9
51,1907,0,222,12,9
22,1907,0,576,12,9
60,1908,0,1149,9,4
60,1908,0,222,9,4
73,1909,0,0,7,3
72,1909,0,0,7,3
62,1910,0,282,10,3
58,1910,0,399,10,3
58,1911,0,222,8,1
58,1911,0,222,8,1
58,1912,0,801,7,11
53,1912,0,377,7,11
53,1913,0,806,5,6
51,1913,0,969,5,6
15,1913,61,0,5,6
66,1914,0,0,6,4
18,1914,0,227,6,4
36,1915,0,118,9,4
29,1915,0,557,9,4
6,1915,263,0,9,4
3,1915,16,0,9,4
52,1916,0,227,7,11
47,1916,0,227,7,11
31,1916,0,930,7,11
25,1916,282,0,7,11
59,1917,0,0,10,5
54,1917,0,844,10,5
27,1917,0,429,10,5
28,1918,0,780,2,6
27,1918,0,395,2,6
2,1918,0,0,2,6
47,1919,0,905,2,5
47,1919,0,227,2,5
19,1919,0,643,2,5
18,1919,282,0,2,5
16,1919,42,0,2,5
13,1919,40,0,2,5
71,1920,0,0,7,12
69,1920,0,0,7,12
57,1921,0,687,13,11
55,1921,0,679,13,11
33,1922,0,1103,13,5
28,1922,0,404,13,5
1,1922,0,0,13,5
51,1923,0,842,11,2
49,1923,0,121,11,2
26,1923,0,227,11,2
23,1923,282,0,11,2
12,1923,164,0,11,2
27,1924,0,982,11,10
26,1924,0,409,11,10
44,1925,0,659,1,5
44,1926,0,765,6,3
37,1926,0,590,6,3
11,1926,45,0,6,3
8,1926,209,0,6,3
28,1927,0,227,3,13
28,1927,0,0,3,13
44,1928,0,0,9,4
43,1928,0,99,9,4
7,1928,230,0,9,4
4,1928,205,0,9,4
1,1928,0,0,9,4
56,1929,0,0,2,12
52,1929,0,227,2,12
49,1930,0,0,9,4
48,1930,0,0,9,4
19,1930,282,0,9,4
17,1930,140,0,9,4
25,1931,0,1029,5,12
40,1932,0,947,10,5
34,1932,0,970,10,5
78,1933,0,0,10,3
64,1933,0,227,10,3
35,1934,0,234,12,9
33,1934,0,0,12,9
14,1934,251,0,12,9
9,1934,256,0,12,9
40,1935,0,1059,9,4
49,1936,0,410,7,3
48,1936,0,925,7,3
16,1936,83,0,7,3
14,1936,65,0,7,3
77,1937,0,0,8,1
76,1937,0,0,8,1
39,1938,0,8,12,9
84,1939,0,0,11,8
26,1940,0,784,12,9
22,1940,282,0,12,9
62,1941,0,0,13,12
58,1941,0,645,13,12
26,1941,0,693,13,12
56,1942,0,826,12,9
53,1942,0,809,12,9
30,1942,0,426,12,9
28,1942,0,0,12,9
35,1943,0,1135,3,11
28,1943,0,888,3,11
3,1943,86,0,3,11
47,1944,0,234,9,4
43,1944,0,234,9,4
38,1945,0,1208,8,1
37,1945,0,0,8,1
5,1945,231,0,8,1
3,1945,235,0,8,1
40,1946,0,545,3,6
37,1946,0,234,3,6
11,1946,3,0,3,6
9,1946,15,0,3,6
0,1946,0,0,3,6
49,1947,0,581,12,9
47,1947,0,0,12,9
17,1947,137,0,12,9
33,1948,0,913,5,13
31,1948,0,234,5,13
7,1948,104,0,5,13
4,1948,76,0,5,13
28,1949,0,975,9,4
61,1950,0,0,9,4
53,1950,0,235,9,4
46,1951,0,624,8,1
45,1951,0,0,8,1
20,1951,282,0,8,1
18,1951,282,0,8,1
55,1952,0,235,12,9
52,1952,0,235,12,9
25,1952,282,0,12,9
33,1953,0,235,10,6
32,1953,0,235,10,6
6,1953,7,0,10,6
4,1953,49,0,10,6
0,1953,0,0,10,6
51,1954,0,522,11,8
50,1954,0,68,11,8
21,1954,0,91,11,8
19,1954,0,91,11,8
18,1954,282,0,11,8
52,1955,0,0,7,12
48,1955,0,363,7,12
27,1955,0,594,7,12
24,1955,282,0,7,12
20,1955,0,0,7,12
15,1955,219,0,7,12
41,1956,0,721,6,11
38,1956,0,1114,6,11
12,1956,30,0,6,11
10,1956,81,0,6,11
59,1957,0,811,7,12
57,1957,0,235,7,12
45,1958,0,1144,11,8
43,1958,0,235,11,8
13,1958,160,0,11,8
11,1958,168,0,11,8
42,1959,0,0,7,11
30,1959,0,235,7,11
4,1959,72,0,7,11
3,1959,205,0,7,11
49,1960,0,911,7,3
41,1960,0,471,7,3
45,1961,0,0,6,4
44,1961,0,0,6,4
8,1961,217,0,6,4
5,1961,196,0,6,4
2,1961,0,0,6,4
40,1962,0,235,12,9
39,1962,0,306,12,9
14,1962,130,0,12,9
43,1963,0,235,5,5
38,1963,0,741,5,5
17,1963,223,0,5,5
15,1963,208,0,5,5
67,1964,0,0,5,11
63,1964,0,300,5,11
35,1964,0,236,5,11
29,1964,0,930,5,11
45,1965,0,236,6,4
14,1965,92,0,6,4
14,1965,221,0,6,4
48,1966,0,236,7,7
47,1966,0,617,7,7
47,1967,0,1228,11,10
45,1967,0,236,11,10
15,1967,171,0,11,10
15,1967,168,0,11,10
13,1967,163,0,11,10
43,1968,0,236,13,12
39,1968,0,1137,13,12
38,1968,0,236,13,12
14,1968,98,0,13,12
56,1969,0,962,13,5
55,1969,0,707,13,5
23,1969,0,0,13,5
75,1970,0,0,5,5
74,1971,0,0,1,12
62,1971,0,236,1,12
52,1972,0,0,5,11
51,1972,0,824,5,11
25,1972,0,0,5,11
22,1972,0,0,5,11
49,1973,0,310,13,7
20,1973,0,236,13,7
18,1973,0,236,13,7
59,1974,0,236,12,9
54,1974,0,616,12,9
33,1975,0,249,10,5
33,1975,0,393,10,5
2,1975,0,0,10,5
60,1976,0,1009,7,5
56,1976,0,471,7,5
44,1977,0,0,6,4
42,1977,0,146,6,4
13,1977,50,0,6,4
10,1977,79,0,6,4
38,1978,0,0,1,12
37,1978,0,629,1,12
8,1978,54,0,1,12
80,1979,0,0,12,9
75,1979,0,0,12,9
49,1980,0,239,7,13
48,1980,0,239,7,13
23,1980,282,0,7,13
21,1980,0,0,7,13
30,1981,0,239,7,6
26,1981,0,239,7,6
36,1982,0,239,8,1
34,1982,0,0,8,1
11,1982,245,0,8,1
7,1982,226,0,8,1
88,1983,0,0,13,13
79,1983,0,0,13,13
24,1983,282,0,13,13
41,1984,0,1082,10,7
29,1984,0,622,10,7
4,1984,113,0,10,7
2,1984,0,0,10,7
44,1985,0,0,1,5
44,1985,0,1053,1,5
14,1985,67,0,1,5
12,1985,73,0,1,5
41,1986,0,0,6,12
17,1986,214,0,6,12
14,1986,205,0,6,12
50,1987,0,0,9,4
40,1987,0,517,9,4
8,1987,202,0,9,4
71,1988,0,0,7,6
44,1988,0,1133,7,6
54,1989,0,1002,4,1
53,1989,0,239,4,1
15,1989,231,0,4,1
51,1990,0,239,13,11
50,1990,0,239,13,11
21,1990,0,240,13,11
19,1990,282,0,13,11
18,1990,0,773,13,11
66,1991,0,0,12,9
64,1991,0,0,12,9
35,1991,0,0,12,9
24,1991,282,0,12,9
0,1991,0,0,12,9
46,1992,0,240,1,6
46,1992,0,793,1,6
15,1992,203,0,1,6
13,1992,110,0,1,6
29,1993,0,265,10,7
28,1993,0,1221,10,7
1,1993,0,0,10,7
0,1993,0,0,10,7
77,1994,0,0,6,4
76,1994,0,0,6,4
70,1995,0,0,12,9
64,1995,0,0,12,9
47,1996,0,240,12,9
41,1996,0,240,12,9
12,1996,263,0,12,9
11,1996,254,0,12,9
10,1996,256,0,12,9
9,1996,127,0,12,9
8,1996,251,0,12,9
7,1996,141,0,12,9
6,1996,130,0,12,9
6,1996,142,0,12,9
2,1996,0,0,12,9
73,1997,0,0,2,13
49,1997,0,0,2,13
51,1998,0,240,13,13
51,1998,0,240,13,13
27,1998,0,808,13,13
37,1999,0,0,11,2
36,1999,0,988,11,2
56,2000,0,1051,3,6
52,2000,0,798,3,6
23,2000,0,0,3,6
22,2000,0,240,3,6
19,2000,0,0,3,6
38,2001,0,245,12,9
36,2001,0,890,12,9
10,2001,251,0,12,9
8,2001,266,0,12,9
44,2002,0,0,13,13
32,2002,0,0,13,13
18,2002,0,348,13,13
16,2002,64,0,13,13
48,2003,0,245,13,5
46,2003,0,876,13,5
18,2003,0,535,13,5
15,2003,6,0,13,5
42,2004,0,755,3,7
13,2004,2,0,3,7
11,2004,209,0,3,7
9,2004,100,0,3,7
41,2005,0,791,4,1
39,2005,0,450,4,1
13,2005,247,0,4,1
12,2005,238,0,4,1
8,2005,244,0,4,1
37,2006,0,85,9,4
29,2006,0,1196,9,4
1,2006,0,0,9,4
40,2007,0,654,3,5
38,2007,0,0,3,5
47,2008,0,0,10,12
39,2009,0,536,12,9
38,2009,0,226,12,9
6,2009,262,0,12,9
62,2010,0,792,1,5
59,2010,0,245,1,5
31,2010,0,0,1,5
54,2011,0,0,7,11
50,2011,0,0,7,11
19,2011,0,569,7,11
64,2012,0,245,3,13
52,2012,0,0,3,13
23,2012,0,1183,3,13
15,2012,29,0,3,13
64,2013,0,0,1,5
62,2013,0,0,1,5
33,2013,0,0,1,5
22,2013,0,0,1,5
71,2014,0,0,11,10
69,2014,0,0,11,10
44,2015,0,0,3,13
43,2015,0,245,3,13
55,2016,0,825,9,4
54,2017,0,245,12,9
33,2017,0,0,12,9
31,2017,0,245,12,9
57,2018,0,363,3,5
54,2018,0,245,3,5
26,2018,0,0,3,5
23,2018,0,245,3,5
47,2019,0,0,12,9
41,2019,0,0,12,9
12,2019,140,0,12,9
11,2019,130,0,12,9
34,2020,0,283,1,3
33,2020,0,370,1,3
10,2020,101,0,1,3
5,2020,72,0,1,3
0,2020,0,0,1,3
41,2021,0,0,2,3
37,2021,0,594,2,3
10,2021,118,0,2,3
35,2022,0,245,12,9
34,2022,0,0,12,9
78,2023,0,0,12,9
39,2024,0,733,11,10
37,2024,0,246,11,10
63,2025,0,246,1,11
60,2025,0,551,1,11
34,2025,0,246,1,11
32,2025,0,799,1,11
69,2026,0,0,5,12
64,2026,0,246,5,12
36,2026,0,0,5,12
34,2026,0,0,5,12
31,2026,0,1080,5,12
80,2027,0,0,7,13
39,2028,0,69,4,1
34,2028,0,246,4,1
1,2028,0,0,4,1
56,2029,0,0,2,11
54,2029,0,987,2,11
56,2030,0,1103,10,7
48,2030,0,246,10,7
33,2031,0,748,6,12
5,2031,73,0,6,12
74,2032,0,0,6,13
69,2032,0,0,6,13
50,2033,0,271,9,4
50,2033,0,246,9,4
25,2033,0,537,9,4
24,2033,282,0,9,4
27,2034,0,399,13,11
27,2034,0,0,13,11
5,2034,114,0,13,11
2,2034,0,0,13,11
25,2035,282,0,2,13
24,2035,282,0,2,13
36,2036,0,1102,3,5
33,2036,0,435,3,5
3,2036,208,0,3,5
41,2037,0,0,13,7
59,2038,0,1002,8,1
52,2038,0,833,8,1
23,2038,282,0,8,1
43,2039,0,0,11,10
41,2039,0,760,11,10
22,2039,282,0,11,10
18,2039,282,0,11,10
42,2040,0,246,11,8
41,2040,0,0,11,8
13,2040,163,0,11,8
11,2040,173,0,11,8
55,2041,0,402,1,13
51,2041,0,19,1,13
26,2041,0,0,1,13
24,2041,0,305,1,13
19,2041,282,0,1,13
69,2042,0,0,2,5
45,2042,0,0,2,5
79,2043,0,0,2,3
73,2044,0,0,6,5
38,2045,0,408,9,4
46,2046,0,350,12,9
45,2046,0,238,12,9
64,2047,0,1023,5,12
26,2047,0,247,5,12
50,2048,0,247,3,12
48,2048,0,1061,3,12
24,2048,282,0,3,12
22,2048,0,247,3,12
17,2048,48,0,3,12
35,2049,0,247,2,3
31,2049,0,247,2,3
3,2049,90,0,2,3
46,2050,0,1169,9,4
21,2050,0,0,9,4
46,2051,0,0,8,1
42,2051,0,0,8,1
16,2051,238,0,8,1
13,2051,236,0,8,1
56,2052,0,675,12,9
56,2052,0,0,12,9
25,2052,282,0,12,9
24,2052,282,0,12,9
44,2053,0,317,11,8
44,2053,0,1182,11,8
38,2054,0,247,7,7
37,2054,0,1113,7,7
5,2054,189,0,7,7
2,2054,0,0,7,7
70,2055,0,0,7,12
66,2055,0,0,7,12
35,2056,0,175,10,12
31,2056,0,1192,10,12
5,2056,94,0,10,12
3,2056,33,0,10,12
62,2057,0,1067,12,9
58,2057,0,247,12,9
51,2058,0,14,9,4
45,2058,0,1085,9,4
52,2059,0,0,12,9
44,2059,0,247,12,9
19,2059,0,248,12,9
18,2059,0,248,12,9
15,2059,267,0,12,9
12,2059,256,0,12,9
34,2060,0,248,6,3
45,2061,0,865,3,7
42,2061,0,248,3,7
19,2061,282,0,3,7
17,2061,120,0,3,7
15,2061,43,0,3,7
56,2062,0,313,5,13
55,2062,0,248,5,13
33,2063,0,362,7,5
33,2063,0,943,7,5
6,2063,213,0,7,5
4,2063,225,0,7,5
49,2064,0,67,12,9
43,2064,0,350,12,9
19,2064,282,0,12,9
46,2065,0,0,10,11
45,2065,0,893,10,11
55,2066,0,954,3,6
55,2066,0,248,3,6
47,2067,0,433,3,6
43,2067,0,0,3,6
6,2067,44,0,3,6
56,2068,0,635,13,6
35,2068,0,249,13,6
65,2069,0,0,3,7
63,2069,0,635,3,7
53,2070,0,618,12,9
48,2070,0,670,12,9
29,2070,0,249,12,9
55,2071,0,415,2,13
43,2072,0,912,12,9
43,2072,0,1189,12,9
11,2072,136,0,12,9
11,2072,138,0,12,9
8,2072,271,0,12,9
3,2072,148,0,12,9
48,2073,0,0,12,9
10,2073,265,0,12,9
58,2074,0,0,1,3
55,2074,0,267,1,3
43,2075,0,249,11,10
42,2075,0,409,11,10
51,2076,0,898,9,4
50,2076,0,830,9,4
23,2076,0,534,9,4
22,2076,0,249,9,4
39,2077,0,0,5,6
38,2077,0,249,5,6
10,2077,101,0,5,6
8,2077,89,0,5,6
5,2077,105,0,5,6
43,2078,0,364,1,5
42,2078,0,249,1,5
61,2079,0,0,5,5
57,2079,0,1044,5,5
39,2080,0,46,2,3
37,2080,0,1218,2,3
8,2080,40,0,2,3
7,2080,58,0,2,3
2,2080,0,0,2,3
1,2080,0,0,2,3
40,2081,0,249,11,2
33,2081,0,0,11,2
6,2081,163,0,11,2
4,2081,154,0,11,2
1,2081,0,0,11,2
49,2082,0,810,6,7
47,2082,0,531,6,7
23,2082,282,0,6,7
83,2083,0,0,7,5
64,2084,0,28,6,12
64,2084,0,528,6,12
87,2085,0,0,11,10
84,2085,0,0,11,10
44,2086,0,1225,2,7
44,2086,0,251,2,7
23,2086,0,0,2,7
17,2086,115,0,2,7
16,2086,94,0,2,7
61,2087,0,635,7,5
37,2087,0,251,7,5
34,2087,0,847,7,5
31,2087,0,1029,7,5
59,2088,0,1171,12,9
52,2088,0,1007,12,9
25,2088,282,0,12,9
21,2088,282,0,12,9
39,2089,0,251,9,4
33,2090,0,840,12,9
32,2090,0,183,12,9
1,2090,0,0,12,9
65,2091,0,251,12,9
64,2091,0,1168,12,9
57,2092,0,251,8,1
53,2092,0,568,8,1
26,2092,0,137,8,1
26,2092,0,219,8,1
75,2093,0,0,13,6
55,2093,0,583,13,6
46,2094,0,0,9,4
45,2094,0,251,9,4
70,2095,0,0,4,1
69,2095,0,0,4,1
39,2095,0,156,4,1
50,2096,0,0,9,4
43,2096,0,541,9,4
13,2096,44,0,9,4
11,2096,101,0,9,4
70,2097,0,0,10,6
69,2097,0,0,10,6
41,2098,0,795,3,7
32,2098,0,171,3,7
12,2098,78,0,3,7
7,2098,60,0,3,7
70,2099,0,0,7,13
60,2099,0,0,7,13
45,2100,0,251,6,3
39,2100,0,0,6,3
12,2100,28,0,6,3
9,2100,9,0,6,3
58,2101,0,352,3,6
54,2101,0,251,3,6
60,2102,0,787,10,7
57,2102,0,251,10,7
48,2103,0,252,13,5
45,2103,0,1216,13,5
19,2103,282,0,13,5
14,2103,45,0,13,5
36,2104,0,252,2,7
30,2104,0,252,2,7
3,2104,201,0,2,7
2,2104,0,0,2,7
0,2104,0,0,2,7
60,2105,0,1039,11,8
57,2105,0,1086,11,8
29,2105,0,0,11,8
26,2105,0,252,11,8
25,2105,0,982,11,8
35,2106,0,1023,2,3
34,2106,0,1177,2,3
9,2106,14,0,2,3
6,2106,63,0,2,3
39,2107,0,753,3,11
39,2107,0,252,3,11
9,2107,117,0,3,11
3,2107,47,0,3,11
53,2108,0,743,11,13
47,2109,0,0,1,5
47,2109,0,343,1,5
25,2109,0,252,1,5
21,2109,282,0,1,5
19,2109,0,521,1,5
44,2110,0,252,12,9
42,2110,0,413,12,9
12,2110,269,0,12,9
12,2110,130,0,12,9
10,2110,273,0,12,9
39,2111,0,0,10,3
35,2111,0,941,10,3
8,2111,66,0,10,3
4,2111,93,0,10,3
38,2112,0,963,12,9
36,2112,0,311,12,9
9,2112,136,0,12,9
7,2112,270,0,12,9
4,2112,258,0,12,9
68,2113,0,0,12,9
47,2113,0,0,12,9
14,2113,133,0,12,9
13,2113,274,0,12,9
69,2114,0,0,7,11
66,2114,0,0,7,11
44,2114,0,501,7,11
33,2115,0,292,12,9
32,2115,0,523,12,9
3,2115,132,0,12,9
1,2115,0,0,12,9
52,2116,0,0,12,9
46,2116,0,256,12,9
20,2116,0,0,12,9
18,2116,282,0,12,9
55,2117,0,476,13,6
48,2117,0,267,13,6
62,2118,0,256,13,13
57,2118,0,0,13,13
29,2118,0,1158,13,13
50,2119,0,256,8,1
33,2120,0,228,13,3
26,2120,0,798,13,3
1,2120,0,0,13,3
36,2121,0,18,11,2
63,2122,0,256,2,5
53,2122,0,300,2,5
56,2123,0,836,10,6
55,2123,0,256,10,6
17,2123,43,0,10,6
35,2124,0,184,4,1
32,2124,0,256,4,1
8,2124,228,0,4,1
5,2124,232,0,4,1
80,2125,0,0,4,1
25,2126,282,0,11,2
22,2126,282,0,11,2
33,2127,0,619,1,3
32,2127,0,256,1,3
3,2127,97,0,1,3
1,2127,0,0,1,3
46,2128,0,845,2,12
45,2128,0,0,2,12
20,2128,283,0,2,12
18,2128,283,0,2,12
38,2129,0,55,12,9
28,2130,0,524,5,12
26,2130,0,579,5,12
63,2131,0,461,11,10
59,2131,0,0,11,10
37,2132,0,256,7,13
32,2132,0,0,7,13
1,2132,0,0,7,13
52,2133,0,257,9,4
47,2133,0,788,9,4
20,2133,283,0,9,4
70,2134,0,0,6,7
28,2135,0,621,5,6
27,2135,0,257,5,6
57,2136,0,225,12,9
54,2136,0,0,12,9
23,2136,283,0,12,9
21,2136,0,614,12,9
20,2136,283,0,12,9
54,2137,0,0,8,1
50,2137,0,0,8,1
24,2138,283,0,5,11
22,2138,0,930,5,11
59,2139,0,257,6,11
58,2139,0,752,6,11
8,2139,185,0,6,11
61,2140,0,918,13,5
68,2141,0,0,4,1
61,2141,0,257,4,1
61,2142,0,415,3,12
38,2142,0,261,3,12
34,2142,0,0,3,12
11,2142,48,0,3,12
7,2142,213,0,3,12
5,2142,92,0,3,12
60,2143,0,1061,7,12
58,2143,0,261,7,12
46,2144,0,0,7,3
42,2144,0,1029,7,3
5,2144,79,0,7,3
40,2145,0,333,3,7
32,2145,0,261,3,7
4,2145,201,0,3,7
40,2146,0,1004,2,13
31,2146,0,1104,2,13
46,2147,0,264,12,9
39,2147,0,0,12,9
8,2147,150,0,12,9
4,2147,268,0,12,9
69,2148,0,0,13,12
59,2148,0,639,13,12
46,2149,0,569,2,7
45,2149,0,547,2,7
15,2149,7,0,2,7
11,2149,87,0,2,7
39,2150,0,137,4,1
37,2150,0,972,4,1
9,2150,234,0,4,1
45,2151,0,0,1,12
41,2151,0,0,1,12
46,2152,0,679,1,5
45,2152,0,0,1,5
21,2152,0,261,1,5
19,2152,0,261,1,5
18,2152,0,261,1,5
16,2152,85,0,1,5
14,2152,93,0,1,5
8,2152,32,0,1,5
37,2153,0,1023,1,11
34,2153,0,799,1,11
3,2153,17,0,1,11
47,2154,0,1158,2,7
46,2154,0,961,2,7
17,2154,200,0,2,7
10,2154,196,0,2,7
52,2155,0,437,1,6
50,2155,0,629,1,6
35,2155,0,819,1,6
32,2155,0,816,1,6
47,2156,0,697,6,13
17,2156,120,0,6,13
48,2157,0,261,9,4
47,2157,0,261,9,4
23,2157,0,261,9,4
21,2157,283,0,9,4
20,2157,0,263,9,4
18,2157,0,541,9,4
16,2157,120,0,9,4
10,2157,116,0,9,4
46,2158,0,668,12,9
46,2158,0,1099,12,9
18,2158,0,0,12,9
16,2158,146,0,12,9
11,2158,263,0,12,9
39,2159,0,542,9,4
36,2159,0,0,9,4
9,2159,101,0,9,4
7,2159,246,0,9,4
52,2160,0,1115,6,6
51,2160,0,0,6,6
22,2160,0,444,6,6
20,2160,283,0,6,6
19,2160,0,1201,6,6
51,2161,0,333,1,6
48,2161,0,646,1,6
22,2161,283,0,1,6
53,2162,0,1080,10,12
47,2162,0,628,10,12
25,2162,0,340,10,12
22,2162,283,0,10,12
64,2163,0,0,7,5
63,2163,0,390,7,5
45,2164,0,1104,2,7
45,2164,0,1053,2,7
13,2164,116,0,2,7
11,2164,125,0,2,7
9,2164,17,0,2,7
39,2165,0,0,11,8
38,2165,0,0,11,8
6,2165,153,0,11,8
3,2165,153,0,11,8
36,2166,0,263,7,3
34,2166,0,519,7,3
2,2166,0,0,7,3
58,2167,0,91,11,8
54,2167,0,263,11,8
27,2167,0,263,11,8
71,2168,0,0,3,3
66,2168,0,0,3,3
45,2168,0,961,3,3
43,2168,0,263,3,3
36,2168,0,1113,3,3
62,2169,0,440,5,3
60,2169,0,263,5,3
27,2169,0,318,5,3
56,2170,0,263,1,12
53,2170,0,1062,1,12
30,2170,0,263,1,12
29,2170,0,919,1,12
45,2171,0,959,13,5
41,2171,0,265,13,5
18,2171,283,0,13,5
33,2172,0,0,13,6
4,2172,99,0,13,6
62,2173,0,295,7,3
43,2173,0,1013,7,3
16,2173,101,0,7,3
15,2173,62,0,7,3
13,2173,19,0,7,3
39,2174,0,19,10,6
37,2174,0,456,10,6
14,2174,79,0,10,6
10,2174,42,0,10,6
2,2174,0,0,10,6
50,2175,0,899,1,13
44,2175,0,421,1,13
10,2175,119,0,1,13
48,2176,0,265,13,5
19,2176,0,265,13,5
17,2176,60,0,13,5
15,2176,54,0,13,5
3,2176,82,0,13,5
41,2177,0,0,8,1
34,2177,0,265,8,1
50,2178,0,265,12,9
36,2179,0,0,12,9
33,2179,0,265,12,9
6,2179,135,0,12,9
0,2179,0,0,12,9
43,2180,0,730,10,12
33,2180,0,980,10,12
3,2180,225,0,10,12
51,2181,0,1115,6,4
49,2181,0,129,6,4
82,2182,0,0,7,13
51,2182,0,265,7,13
63,2183,0,0,12,9
62,2183,0,751,12,9
63,2184,0,1145,6,6
35,2184,0,13,6,6
64,2185,0,0,12,9
63,2185,0,599,12,9
59,2186,0,1023,13,11
52,2186,0,897,13,11
23,2186,0,814,13,11
31,2187,0,244,6,4
30,2187,0,265,6,4
2,2187,0,0,6,4
57,2188,0,266,13,7
56,2188,0,395,13,7
50,2189,0,266,12,9
40,2189,0,266,12,9
2,2189,0,0,12,9
53,2190,0,1054,11,8
23,2190,0,1144,11,8
58,2191,0,266,13,6
57,2191,0,1025,13,6
27,2191,0,394,13,6
23,2191,0,361,13,6
43,2192,0,372,12,9
42,2192,0,894,12,9
17,2192,253,0,12,9
14,2192,130,0,12,9
73,2193,0,0,3,12
38,2194,0,385,3,5
37,2194,0,925,3,5
9,2194,122,0,3,5
7,2194,201,0,3,5
42,2195,0,717,3,13
31,2195,0,0,3,13
4,2195,67,0,3,13
48,2196,0,403,12,9
44,2196,0,302,12,9
22,2196,0,868,12,9
20,2196,283,0,12,9
18,2196,0,266,12,9
59,2197,0,1206,11,2
59,2197,0,625,11,2
18,2197,283,0,11,2
60,2198,0,497,3,5
43,2199,0,0,8,1
14,2199,228,0,8,1
12,2199,249,0,8,1
10,2199,232,0,8,1
43,2200,0,911,7,3
39,2200,0,682,7,3
15,2200,50,0,7,3
13,2200,214,0,7,3
69,2201,0,0,11,8
60,2202,0,1163,4,1
53,2202,0,0,4,1
49,2203,0,1109,2,5
48,2203,0,651,2,5
20,2203,0,824,2,5
17,2203,52,0,2,5
68,2204,0,0,12,9
66,2204,0,0,12,9
37,2204,0,266,12,9
26,2204,0,266,12,9
2,2204,0,0,12,9
99,2205,0,0,6,11
90,2205,0,0,6,11
56,2206,0,717,10,5
51,2206,0,865,10,5
24,2206,0,314,10,5
40,2207,0,538,10,13
39,2207,0,278,10,13
8,2207,69,0,10,13
46,2208,0,703,6,7
45,2208,0,278,6,7
20,2208,283,0,6,7
18,2208,283,0,6,7
83,2209,0,0,1,13
37,2210,0,996,12,9
35,2210,0,648,12,9
9,2210,143,0,12,9
8,2210,133,0,12,9
6,2210,258,0,12,9
39,2211,0,0,13,5
38,2211,0,90,13,5
27,2212,0,278,13,7
24,2212,283,0,13,7
49,2213,0,278,12,9
24,2213,0,1141,12,9
54,2214,0,0,6,7
54,2214,0,596,6,7
29,2214,0,732,6,7
51,2215,0,820,8,1
47,2215,0,0,8,1
31,2216,0,1188,6,4
30,2216,0,278,6,4
1,2216,0,0,6,4
50,2217,0,829,8,1
45,2217,0,278,8,1
22,2217,0,184,8,1
20,2217,0,791,8,1
18,2217,0,0,8,1
1,2217,0,0,8,1
62,2218,0,278,11,2
58,2218,0,506,11,2
48,2219,0,1078,13,3
47,2219,0,278,13,3
