"age","household_id","school_id","work_id","primary_community","secondary_community"
47,1172,0,24,1,2
46,1172,0,31,1,2
17,1172,147,0,1,2
15,1172,59,0,1,2
53,1173,0,31,5,4
52,1173,0,0,5,4
14,1173,2,0,5,4
50,1174,0,80,1,4
49,1174,0,0,1,4
20,1174,179,0,1,4
18,1174,0,0,1,4
16,1174,74,0,1,4
14,1174,64,0,1,4
69,1175,0,0,6,7
56,1176,0,0,3,2
53,1176,0,0,3,2
25,1176,179,0,3,2
22,1176,179,0,3,2
21,1176,179,0,3,2
63,1177,0,0,2,4
62,1177,0,69,2,4
56,1178,0,0,2,2
53,1178,0,69,2,2
21,1178,0,92,2,2
28,1179,0,0,5,2
25,1179,179,0,5,2
46,1180,0,0,8,5
45,1180,0,0,8,5
21,1180,179,0,8,5
64,1181,0,0,8,3
61,1181,0,0,8,3
65,1182,0,92,1,2
63,1182,0,0,1,2
56,1183,0,0,7,6
55,1183,0,0,7,6
23,1183,179,0,7,6
32,1184,0,0,8,3
32,1184,0,0,8,3
4,1184,90,0,8,3
58,1185,0,22,6,7
53,1185,0,0,6,7
57,1186,0,99,5,6
54,1186,0,0,5,6
25,1186,0,0,5,6
62,1187,0,92,7,6
27,1188,0,33,3,7
55,1189,0,139,8,5
53,1189,0,0,8,5
27,1189,0,0,8,5
24,1189,179,0,8,5
57,1190,0,57,7,6
55,1190,0,0,7,6
44,1191,0,0,7,2
44,1191,0,0,7,2
12,1191,101,0,7,2
56,1192,0,92,2,4
53,1192,0,17,2,4
29,1192,0,138,2,4
27,1192,0,21,2,4
27,1193,0,0,2,8
27,1193,0,0,2,8
28,1194,0,50,3,1
27,1194,0,0,3,1
9,1194,128,0,3,1
7,1194,60,0,3,1
5,1194,12,0,3,1
0,1194,0,0,3,1
33,1195,0,0,8,5
26,1195,0,92,8,5
1,1195,0,0,8,5
21,1196,179,0,7,2
52,1197,0,92,8,5
49,1197,0,0,8,5
23,1197,179,0,8,5
19,1197,179,0,8,5
23,1198,0,0,8,5
42,1199,0,0,3,1
39,1199,0,0,3,1
5,1199,125,0,3,1
3,1199,57,0,3,1
77,1200,0,0,1,4
77,1200,0,0,1,4
63,1201,0,0,8,3
62,1201,0,0,8,3
29,1201,0,0,8,3
60,1202,0,0,7,4
52,1202,0,64,7,4
43,1203,0,0,8,5
58,1204,0,0,4,4
54,1204,0,0,4,4
27,1204,0,92,4,4
70,1205,0,0,5,4
68,1205,0,0,5,4
67,1205,0,0,5,4
54,1206,0,92,3,1
52,1206,0,0,3,1
28,1206,0,125,3,1
30,1207,0,0,3,4
28,1207,0,0,3,4
51,1208,0,0,8,3
50,1208,0,163,8,3
21,1208,0,148,8,3
18,1208,0,0,8,3
14,1208,95,0,8,3
69,1209,0,0,8,3
69,1209,0,0,8,3
41,1210,0,104,2,6
40,1210,0,0,2,6
8,1210,20,0,2,6
78,1211,0,0,5,7
51,1211,0,39,5,7
46,1212,0,92,5,1
46,1212,0,146,5,1
18,1212,0,0,5,1
16,1212,12,0,5,1
55,1213,0,2,3,1
53,1213,0,92,3,1
30,1213,0,0,3,1
45,1214,0,118,8,5
20,1214,0,0,8,5
18,1214,0,0,8,5
15,1214,99,0,8,5
11,1214,81,0,8,5
9,1214,94,0,8,5
6,1214,80,0,8,5
5,1214,97,0,8,5
2,1214,0,0,8,5
67,1215,0,0,3,2
63,1215,0,85,3,2
47,1216,0,0,4,7
46,1216,0,0,4,7
19,1216,179,0,4,7
15,1216,146,0,4,7
72,1217,0,0,6,2
31,1218,0,0,8,3
30,1218,0,0,8,3
57,1219,0,39,6,7
45,1219,0,92,6,7
73,1220,0,0,7,1
53,1221,0,0,7,2
46,1222,0,92,4,8
21,1222,0,0,4,8
26,1223,0,0,6,8
28,1224,0,0,1,4
27,1224,0,0,1,4
0,1224,0,0,1,4
63,1225,0,92,2,7
53,1225,0,0,2,7
38,1226,0,92,3,1
66,1227,0,0,4,7
62,1227,0,179,4,7
37,1227,0,0,4,7
47,1228,0,0,5,2
9,1228,45,0,5,2
39,1229,0,81,3,4
36,1229,0,0,3,4
53,1230,0,71,6,8
45,1230,0,71,6,8
13,1230,163,0,6,8
76,1231,0,0,7,4
73,1231,0,0,7,4
34,1232,0,0,4,8
34,1233,0,92,3,6
32,1233,0,0,3,6
0,1233,0,0,3,6
36,1234,0,167,8,5
33,1234,0,0,8,5
3,1234,93,0,8,5
41,1235,0,0,8,5
41,1235,0,152,8,5
16,1235,81,0,8,5
14,1235,89,0,8,5
38,1236,0,0,2,8
44,1237,0,0,8,5
43,1237,0,105,8,5
18,1237,0,105,8,5
15,1237,80,0,8,5
59,1238,0,40,3,6
56,1238,0,0,3,6
28,1238,0,0,3,6
47,1239,0,0,1,2
36,1239,0,52,1,2
3,1239,108,0,1,2
1,1239,0,0,1,2
57,1240,0,0,4,8
52,1240,0,92,4,8
25,1240,179,0,4,8
23,1240,0,93,4,8
21,1240,179,0,4,8
16,1240,168,0,4,8
58,1241,0,93,3,1
57,1241,0,37,3,1
76,1242,0,0,6,7
74,1242,0,0,6,7
29,1243,0,145,8,5
28,1243,0,0,8,5
1,1243,0,0,8,5
0,1243,0,0,8,5
94,1244,0,0,2,2
61,1245,0,27,8,5
58,1245,0,0,8,5
32,1245,0,102,8,5
29,1245,0,130,8,5
47,1246,0,0,8,5
46,1246,0,156,8,5
16,1246,85,0,8,5
13,1246,81,0,8,5
33,1247,0,0,5,6
31,1247,0,177,5,6
81,1248,0,0,8,5
79,1248,0,0,8,5
44,1249,0,0,5,1
22,1249,179,0,5,1
14,1249,20,0,5,1
2,1249,0,0,5,1
51,1250,0,0,6,8
50,1250,0,0,6,8
23,1250,0,0,6,8
18,1250,179,0,6,8
14,1250,18,0,6,8
40,1251,0,0,2,7
37,1251,0,0,2,7
12,1251,160,0,2,7
9,1251,167,0,2,7
61,1252,0,0,5,2
58,1253,0,0,8,5
58,1253,0,0,8,5
41,1254,0,107,5,1
39,1254,0,93,5,1
9,1254,56,0,5,1
7,1254,141,0,5,1
3,1254,62,0,5,1
52,1255,0,0,2,8
49,1255,0,0,2,8
15,1255,151,0,2,8
13,1255,174,0,2,8
52,1256,0,0,5,6
51,1256,0,93,5,6
25,1256,0,0,5,6
22,1256,180,0,5,6
18,1256,0,73,5,6
58,1257,0,0,3,6
57,1257,0,0,3,6
21,1258,180,0,8,5
29,1259,0,70,4,1
22,1259,180,0,4,1
1,1259,0,0,4,1
49,1260,0,0,5,7
47,1260,0,0,5,7
18,1260,180,0,5,7
14,1260,29,0,5,7
23,1261,180,0,8,5
35,1262,0,129,1,2
30,1262,0,93,1,2
2,1262,0,0,1,2
68,1263,0,0,8,3
65,1263,0,9,8,3
50,1264,0,8,4,1
50,1264,0,0,4,1
24,1264,180,0,4,1
21,1264,0,120,4,1
50,1265,0,0,8,5
47,1265,0,0,8,5
65,1266,0,0,8,3
62,1266,0,0,8,3
58,1267,0,68,1,6
56,1267,0,93,1,6
30,1267,0,0,1,6
78,1268,0,0,6,8
77,1268,0,0,6,8
38,1269,0,0,5,2
36,1269,0,0,5,2
10,1269,20,0,5,2
8,1269,16,0,5,2
4,1269,138,0,5,2
1,1269,0,0,5,2
40,1270,0,37,2,2
38,1270,0,0,2,2
3,1270,20,0,2,2
41,1271,0,0,8,5
40,1272,0,0,2,2
38,1272,0,0,2,2
9,1272,5,0,2,2
8,1272,30,0,2,2
3,1272,73,0,2,2
2,1272,0,0,2,2
59,1273,0,179,1,6
56,1273,0,1,1,6
30,1273,0,0,1,6
28,1273,0,60,1,6
59,1274,0,159,8,5
58,1274,0,0,8,5
51,1275,0,0,4,1
49,1275,0,0,4,1
39,1276,0,128,8,3
36,1276,0,184,8,3
10,1276,78,0,8,3
8,1276,76,0,8,3
0,1276,0,0,8,3
47,1277,0,0,8,3
38,1277,0,112,8,3
56,1278,0,186,7,2
47,1278,0,0,7,2
23,1278,180,0,7,2
58,1279,0,0,7,2
55,1279,0,33,7,2
27,1279,0,0,7,2
24,1279,0,8,7,2
40,1280,0,0,8,3
38,1280,0,0,8,3
12,1280,94,0,8,3
11,1280,92,0,8,3
9,1280,81,0,8,3
0,1280,0,0,8,3
44,1281,0,0,8,5
41,1281,0,100,8,5
15,1281,81,0,8,5
13,1281,82,0,8,5
64,1282,0,0,7,2
64,1282,0,0,7,2
61,1283,0,181,4,7
51,1283,0,123,4,7
23,1283,180,0,4,7
21,1283,0,93,4,7
20,1283,180,0,4,7
42,1284,0,0,2,7
37,1284,0,0,2,7
13,1284,22,0,2,7
11,1284,119,0,2,7
54,1285,0,24,1,4
47,1285,0,0,1,4
65,1286,0,0,6,7
62,1286,0,0,6,7
48,1287,0,0,3,2
62,1288,0,142,5,6
89,1289,0,0,6,8
56,1290,0,149,8,3
54,1290,0,0,8,3
37,1291,0,0,5,4
32,1291,0,0,5,4
11,1291,141,0,5,4
9,1291,127,0,5,4
1,1291,0,0,5,4
49,1292,0,93,6,2
45,1292,0,0,6,2
19,1292,180,0,6,2
17,1292,149,0,6,2
58,1293,0,80,7,4
49,1293,0,93,7,4
25,1293,180,0,7,4
62,1294,0,0,6,7
61,1294,0,11,6,7
37,1295,0,0,8,3
10,1295,95,0,8,3
48,1296,0,0,8,3
39,1296,0,0,8,3
12,1296,81,0,8,3
12,1296,89,0,8,3
5,1296,77,0,8,3
4,1296,93,0,8,3
57,1297,0,0,3,4
22,1297,0,0,3,4
19,1297,0,81,3,4
85,1298,0,0,8,5
76,1298,0,0,8,5
21,1298,180,0,8,5
60,1299,0,101,4,6
37,1299,0,155,4,6
33,1299,0,65,4,6
10,1299,115,0,4,6
6,1299,150,0,4,6
4,1299,37,0,4,6
71,1300,0,0,8,3
47,1301,0,0,8,3
46,1301,0,0,8,3
20,1301,180,0,8,3
16,1301,85,0,8,3
69,1302,0,0,4,8
48,1302,0,0,4,8
37,1302,0,0,4,8
24,1302,180,0,4,8
2,1302,0,0,4,8
62,1303,0,130,8,5
54,1303,0,88,8,5
30,1303,0,105,8,5
28,1303,0,93,8,5
40,1304,0,0,4,2
33,1305,0,185,7,1
31,1305,0,0,7,1
12,1305,24,0,7,1
7,1305,46,0,7,1
50,1306,0,0,1,2
45,1306,0,0,1,2
17,1306,3,0,1,2
15,1306,31,0,1,2
32,1307,0,0,8,5
84,1308,0,0,3,1
52,1308,0,0,3,1
52,1308,0,93,3,1
44,1308,0,56,3,1
21,1308,180,0,3,1
15,1308,56,0,3,1
15,1308,107,0,3,1
58,1309,0,0,3,4
55,1309,0,0,3,4
27,1309,0,0,3,4
26,1309,0,0,3,4
41,1310,0,0,8,3
40,1310,0,0,8,3
13,1310,86,0,8,3
52,1311,0,93,7,6
52,1311,0,0,7,6
26,1311,0,0,7,6
23,1311,0,0,7,6
37,1312,0,0,8,3
36,1312,0,0,8,3
4,1312,80,0,8,3
2,1312,0,0,8,3
28,1313,0,112,8,3
43,1314,0,0,4,7
38,1315,0,80,1,7
36,1315,0,0,1,7
13,1315,55,0,1,7
10,1315,2,0,1,7
60,1316,0,0,1,4
57,1316,0,0,1,4
69,1317,0,0,2,2
63,1317,0,93,2,2
42,1318,0,0,1,2
36,1318,0,0,1,2
0,1318,0,0,1,2
43,1319,0,65,5,2
43,1319,0,93,5,2
45,1320,0,93,3,1
39,1320,0,0,3,1
0,1320,0,0,3,1
28,1321,0,84,2,2
23,1321,180,0,2,2
51,1322,0,100,8,5
50,1322,0,149,8,5
23,1322,0,152,8,5
18,1322,180,0,8,5
14,1322,77,0,8,5
30,1323,0,100,8,5
57,1324,0,0,6,2
54,1324,0,182,6,2
59,1325,0,0,5,7
28,1325,0,95,5,7
35,1326,0,0,3,1
34,1326,0,104,3,1
9,1326,23,0,3,1
6,1326,15,0,3,1
83,1327,0,0,4,2
48,1328,0,88,8,3
24,1328,180,0,8,3
52,1329,0,159,8,3
51,1329,0,148,8,3
48,1330,0,0,6,8
42,1330,0,0,6,8
47,1331,0,0,8,5
45,1331,0,100,8,5
21,1331,180,0,8,5
18,1331,0,0,8,5
48,1332,0,0,8,5
47,1332,0,149,8,5
20,1332,180,0,8,5
19,1332,180,0,8,5
49,1333,0,122,8,3
47,1333,0,0,8,3
19,1333,180,0,8,3
14,1333,91,0,8,3
43,1334,0,0,3,1
40,1334,0,0,3,1
11,1334,149,0,3,1
39,1335,0,26,8,5
38,1335,0,0,8,5
8,1335,85,0,8,5
6,1335,100,0,8,5
22,1336,0,0,8,5
18,1336,180,0,8,5
18,1336,0,0,8,5
52,1337,0,0,8,5
50,1337,0,0,8,5
23,1337,180,0,8,5
52,1338,0,181,7,4
51,1338,0,0,7,4
50,1339,0,0,8,5
44,1339,0,100,8,5
10,1339,90,0,8,5
73,1340,0,0,5,4
69,1340,0,0,5,4
60,1341,0,0,1,7
59,1341,0,0,1,7
26,1341,0,49,1,7
24,1341,0,0,1,7
44,1342,0,0,3,7
42,1342,0,0,3,7
11,1342,11,0,3,7
79,1343,0,0,3,7
76,1343,0,0,3,7
32,1344,0,0,2,7
30,1344,0,0,2,7
39,1345,0,47,5,2
37,1345,0,100,5,2
40,1346,0,0,8,3
37,1346,0,98,8,3
5,1346,97,0,8,3
3,1346,88,0,8,3
88,1347,0,0,5,1
88,1347,0,0,5,1
53,1348,0,25,2,6
50,1348,0,0,2,6
42,1349,0,0,2,8
29,1349,0,100,2,8
4,1349,21,0,2,8
1,1349,0,0,2,8
29,1350,0,126,2,7
28,1350,0,0,2,7
1,1350,0,0,2,7
0,1350,0,0,2,7
47,1351,0,109,6,8
45,1351,0,0,6,8
17,1351,165,0,6,8
15,1351,166,0,6,8
34,1352,0,0,4,7
29,1352,0,0,4,7
2,1352,0,0,4,7
0,1352,0,0,4,7
46,1353,0,100,8,5
42,1353,0,98,8,5
20,1353,180,0,8,5
18,1353,180,0,8,5
16,1353,89,0,8,5
51,1354,0,0,2,8
51,1354,0,22,2,8
19,1354,180,0,2,8
70,1355,0,0,6,7
63,1355,0,0,6,7
50,1356,0,109,7,4
49,1356,0,119,7,4
23,1356,180,0,7,4
19,1356,0,0,7,4
46,1357,0,0,3,7
42,1357,0,0,3,7
15,1357,115,0,3,7
14,1357,135,0,3,7
45,1358,0,100,3,6
41,1358,0,0,3,6
18,1358,0,0,3,6
27,1359,0,0,4,7
50,1360,0,146,3,4
46,1360,0,103,3,4
55,1361,0,166,2,2
50,1361,0,89,2,2
27,1361,0,73,2,2
37,1362,0,0,6,8
34,1362,0,0,6,8
8,1362,30,0,6,8
6,1362,17,0,6,8
58,1363,0,100,4,4
54,1363,0,48,4,4
47,1364,0,0,8,3
45,1364,0,0,8,3
14,1364,88,0,8,3
54,1365,0,0,8,5
54,1365,0,0,8,5
28,1365,0,128,8,5
22,1365,180,0,8,5
52,1366,0,0,3,1
48,1366,0,48,3,1
23,1366,180,0,3,1
21,1366,180,0,3,1
37,1367,0,0,8,3
36,1367,0,0,8,3
9,1367,95,0,8,3
7,1367,99,0,8,3
2,1367,0,0,8,3
62,1368,0,100,5,4
36,1368,0,100,5,4
38,1369,0,0,2,2
35,1369,0,0,2,2
4,1369,163,0,2,2
65,1370,0,0,8,3
39,1370,0,176,8,3
56,1371,0,0,5,6
51,1371,0,20,5,6
43,1372,0,0,8,3
31,1372,0,100,8,3
17,1372,86,0,8,3
15,1372,76,0,8,3
69,1373,0,0,5,4
44,1374,0,0,7,1
37,1374,0,0,7,1
10,1374,150,0,7,1
8,1374,69,0,7,1
5,1374,51,0,7,1
47,1375,0,0,5,6
36,1375,0,0,5,6
3,1375,47,0,5,6
1,1375,0,0,5,6
46,1376,0,0,4,8
46,1376,0,0,4,8
20,1376,180,0,4,8
17,1376,172,0,4,8
16,1376,163,0,4,8
42,1377,0,0,8,3
40,1377,0,0,8,3
11,1377,96,0,8,3
8,1377,99,0,8,3
82,1378,0,0,6,7
52,1379,0,0,1,6
44,1379,0,0,1,6
12,1379,35,0,1,6
25,1380,180,0,8,5
25,1380,180,0,8,5
25,1380,180,0,8,5
45,1381,0,100,4,2
43,1381,0,0,4,2
15,1381,141,0,4,2
12,1381,46,0,4,2
35,1382,0,0,8,5
32,1382,0,159,8,5
5,1382,85,0,8,5
79,1383,0,0,1,6
76,1383,0,0,1,6
74,1384,0,0,8,3
68,1384,0,0,8,3
49,1385,0,0,6,8
47,1385,0,100,6,8
47,1386,0,0,6,8
21,1386,180,0,6,8
82,1387,0,0,4,8
79,1387,0,0,4,8
47,1388,0,0,2,7
46,1388,0,0,2,7
23,1388,180,0,2,7
19,1388,180,0,2,7
83,1389,0,0,5,1
77,1389,0,0,5,1
54,1390,0,136,8,3
24,1390,0,152,8,3
23,1390,0,102,8,3
21,1390,180,0,8,3
0,1390,0,0,8,3
27,1391,0,0,8,3
51,1392,0,102,1,6
44,1392,0,0,1,6
53,1393,0,124,8,3
52,1393,0,102,8,3
29,1393,0,0,8,3
27,1393,0,0,8,3
40,1394,0,0,8,3
37,1394,0,0,8,3
9,1394,82,0,8,3
5,1394,100,0,8,3
56,1395,0,0,8,5
49,1395,0,157,8,5
50,1396,0,150,3,1
46,1396,0,0,3,1
20,1396,0,0,3,1
18,1396,0,0,3,1
45,1397,0,0,1,1
44,1397,0,0,1,1
12,1397,129,0,1,1
12,1397,119,0,1,1
64,1398,0,0,7,4
61,1398,0,0,7,4
70,1399,0,0,4,6
55,1399,0,24,4,6
37,1400,0,77,1,2
36,1400,0,0,1,2
9,1400,106,0,1,2
7,1400,119,0,1,2
5,1400,57,0,1,2
44,1401,0,0,3,1
43,1401,0,102,3,1
13,1401,112,0,3,1
11,1401,58,0,3,1
54,1402,0,19,6,8
52,1402,0,102,6,8
25,1402,180,0,6,8
54,1403,0,0,8,3
50,1403,0,3,8,3
24,1403,0,38,8,3
22,1403,180,0,8,3
52,1404,0,0,1,4
49,1404,0,0,1,4
29,1404,0,47,1,4
24,1404,180,0,1,4
9,1404,141,0,1,4
65,1405,0,0,8,3
63,1405,0,0,8,3
37,1405,0,0,8,3
52,1406,0,102,7,1
49,1406,0,0,7,1
20,1406,0,70,7,1
18,1406,0,0,7,1
16,1406,52,0,7,1
34,1407,0,165,5,2
30,1407,0,47,5,2
36,1408,0,0,8,3
35,1408,0,0,8,3
4,1408,81,0,8,3
2,1408,0,0,8,3
54,1409,0,147,8,5
54,1409,0,163,8,5
23,1409,0,0,8,5
60,1410,0,102,1,4
57,1410,0,95,1,4
29,1410,0,141,1,4
26,1410,0,0,1,4
25,1410,0,102,1,4
33,1411,0,120,5,4
28,1411,0,0,5,4
97,1412,0,0,5,4
31,1413,0,107,1,4
30,1413,0,0,1,4
31,1414,0,71,6,7
29,1414,0,102,6,7
5,1414,30,0,6,7
0,1414,0,0,6,7
25,1415,0,102,8,3
20,1415,0,0,8,3
84,1416,0,0,3,1
28,1417,0,0,1,2
26,1417,0,0,1,2
48,1418,0,5,8,5
46,1418,0,0,8,5
10,1418,100,0,8,5
32,1419,0,0,2,7
54,1420,0,0,8,3
47,1420,0,0,8,3
46,1421,0,0,8,5
38,1421,0,0,8,5
5,1421,89,0,8,5
4,1421,98,0,8,5
33,1422,0,99,7,1
32,1422,0,0,7,1
9,1422,149,0,7,1
4,1422,115,0,7,1
55,1423,0,0,8,3
27,1423,0,0,8,3
32,1424,0,117,2,8
30,1424,0,0,2,8
2,1424,0,0,2,8
0,1424,0,0,2,8
33,1425,0,0,4,2
31,1425,0,0,4,2
35,1426,0,0,2,7
43,1427,0,0,2,6
43,1428,0,0,3,2
42,1428,0,177,3,2
17,1428,73,0,3,2
14,1428,74,0,3,2
31,1429,0,0,8,3
29,1429,0,0,8,3
0,1429,0,0,8,3
68,1430,0,0,8,5
65,1430,0,0,8,5
80,1431,0,0,7,2
71,1432,0,0,8,3
69,1432,0,0,8,3
47,1433,0,156,8,3
45,1433,0,0,8,3
9,1433,99,0,8,3
38,1434,0,0,4,2
37,1434,0,0,4,2
7,1434,125,0,4,2
55,1435,0,139,8,5
23,1435,180,0,8,5
20,1435,180,0,8,5
51,1436,0,25,5,4
12,1436,69,0,5,4
73,1437,0,0,8,5
54,1437,0,0,8,5
73,1438,0,0,5,1
23,1439,180,0,1,1
52,1440,0,30,4,7
49,1440,0,0,4,7
25,1440,0,0,4,7
23,1440,0,0,4,7
42,1441,0,0,8,3
41,1441,0,13,8,3
13,1441,79,0,8,3
7,1441,97,0,8,3
27,1442,0,31,1,1
27,1442,0,102,1,1
2,1442,0,0,1,1
0,1442,0,0,1,1
44,1443,0,125,7,1
40,1443,0,80,7,1
12,1443,117,0,7,1
83,1444,0,0,6,8
49,1445,0,133,3,4
48,1445,0,150,3,4
21,1445,180,0,3,4
16,1445,37,0,3,4
12,1445,144,0,3,4
41,1446,0,0,1,6
37,1446,0,34,1,6
3,1446,148,0,1,6
57,1447,0,0,8,5
50,1447,0,102,8,5
83,1448,0,0,4,8
40,1449,0,0,2,7
30,1449,0,0,2,7
8,1449,62,0,2,7
4,1449,133,0,2,7
2,1449,0,0,2,7
38,1450,0,0,2,7
31,1450,0,35,2,7
6,1450,60,0,2,7
3,1450,61,0,2,7
57,1451,0,0,6,7
56,1451,0,123,6,7
26,1452,0,0,4,8
52,1453,0,0,8,5
49,1453,0,0,8,5
20,1453,0,163,8,5
18,1453,180,0,8,5
15,1453,78,0,8,5
14,1453,83,0,8,5
14,1453,78,0,8,5
9,1453,86,0,8,5
33,1454,0,0,8,3
32,1454,0,176,8,3
6,1454,85,0,8,3
4,1454,98,0,8,3
1,1454,0,0,8,3
50,1455,0,0,1,7
28,1455,0,0,1,7
25,1455,180,0,1,7
68,1456,0,0,8,5
66,1456,0,0,8,5
45,1457,0,0,8,5
45,1457,0,0,8,5
15,1457,93,0,8,5
13,1457,79,0,8,5
43,1458,0,102,8,3
43,1458,0,0,8,3
17,1458,91,0,8,3
14,1458,92,0,8,3
13,1458,94,0,8,3
64,1459,0,0,5,7
62,1459,0,102,5,7
40,1460,0,0,8,3
40,1460,0,0,8,3
11,1460,95,0,8,3
9,1460,96,0,8,3
6,1460,82,0,8,3
38,1461,0,127,2,8
53,1462,0,0,8,3
46,1462,0,0,8,3
23,1462,180,0,8,3
21,1462,180,0,8,3
37,1463,0,0,5,6
37,1463,0,0,5,6
11,1463,65,0,5,6
46,1464,0,0,2,7
45,1464,0,0,2,7
17,1464,72,0,2,7
15,1464,119,0,2,7
11,1464,141,0,2,7
45,1465,0,156,8,3
44,1465,0,102,8,3
17,1465,97,0,8,3
7,1465,93,0,8,3
30,1466,0,0,2,6
46,1467,0,106,7,1
44,1467,0,0,7,1
16,1467,56,0,7,1
13,1467,57,0,7,1
42,1468,0,106,2,7
42,1468,0,57,2,7
11,1468,116,0,2,7
5,1468,18,0,2,7
57,1469,0,0,8,3
54,1469,0,0,8,3
28,1469,0,0,8,3
61,1470,0,106,4,7
33,1470,0,0,4,7
52,1471,0,106,8,5
46,1471,0,0,8,5
22,1471,181,0,8,5
20,1471,181,0,8,5
17,1471,97,0,8,5
61,1472,0,163,8,5
23,1472,0,0,8,5
46,1473,0,106,8,3
43,1473,0,0,8,3
20,1473,0,106,8,3
18,1473,0,0,8,3
16,1473,76,0,8,3
61,1474,0,0,7,7
58,1474,0,119,7,7
30,1474,0,0,7,7
59,1475,0,145,8,5
56,1475,0,27,8,5
19,1475,0,0,8,5
14,1475,90,0,8,5
10,1475,85,0,8,5
51,1476,0,106,1,1
48,1476,0,0,1,1
75,1477,0,0,8,3
48,1477,0,0,8,3
79,1478,0,0,2,7
57,1479,0,0,8,3
60,1480,0,15,5,1
55,1480,0,115,5,1
22,1480,181,0,5,1
22,1480,181,0,5,1
64,1481,0,99,7,4
38,1481,0,106,7,4
36,1481,0,60,7,4
8,1481,1,0,7,4
4,1481,4,0,7,4
42,1482,0,0,8,5
30,1482,0,0,8,5
5,1482,77,0,8,5
3,1482,89,0,8,5
41,1483,0,0,4,4
38,1483,0,0,4,4
5,1483,142,0,4,4
49,1484,0,122,8,5
48,1484,0,0,8,5
25,1484,0,0,8,5
22,1484,181,0,8,5
20,1484,0,0,8,5
40,1485,0,0,4,8
39,1485,0,115,4,8
14,1485,174,0,4,8
84,1486,0,0,7,1
81,1486,0,0,7,1
49,1487,0,103,2,7
47,1487,0,106,2,7
18,1487,181,0,2,7
14,1487,66,0,2,7
39,1488,0,2,5,6
39,1488,0,29,5,6
13,1488,47,0,5,6
43,1489,0,0,6,7
42,1489,0,0,6,7
15,1489,169,0,6,7
12,1489,18,0,6,7
33,1490,0,0,3,2
74,1491,0,0,4,7
74,1491,0,0,4,7
59,1492,0,0,1,6
24,1492,0,24,1,6
21,1492,0,0,1,6
47,1493,0,0,3,7
46,1493,0,0,3,7
14,1493,73,0,3,7
12,1493,49,0,3,7
32,1494,0,0,7,1
30,1494,0,0,7,1
7,1494,62,0,7,1
5,1494,110,0,7,1
3,1494,106,0,7,1
37,1495,0,0,8,3
35,1495,0,0,8,3
10,1495,88,0,8,3
45,1496,0,106,8,5
42,1496,0,159,8,5
18,1496,0,147,8,5
12,1496,91,0,8,5
37,1497,0,0,8,3
34,1497,0,0,8,3
8,1497,88,0,8,3
5,1497,78,0,8,3
0,1497,0,0,8,3
42,1498,0,65,4,7
33,1499,0,157,8,5
22,1500,181,0,8,3
63,1501,0,0,3,6
60,1501,0,0,3,6
52,1502,0,17,2,2
46,1502,0,0,2,2
12,1502,148,0,2,2
41,1503,0,0,2,4
40,1503,0,34,2,4
11,1503,31,0,2,4
8,1503,139,0,2,4
42,1504,0,3,8,3
41,1504,0,0,8,3
6,1504,89,0,8,3
3,1504,87,0,8,3
52,1505,0,138,3,4
50,1505,0,0,3,4
24,1505,0,0,3,4
22,1505,181,0,3,4
33,1506,0,73,4,7
31,1506,0,178,4,7
12,1506,16,0,4,7
7,1506,38,0,4,7
45,1507,0,128,8,5
40,1507,0,0,8,5
17,1507,100,0,8,5
52,1508,0,84,4,8
23,1508,181,0,4,8
21,1508,0,0,4,8
76,1509,0,0,2,7
74,1509,0,0,2,7
49,1510,0,147,8,3
48,1510,0,0,8,3
14,1510,78,0,8,3
52,1511,0,106,8,5
52,1511,0,0,8,5
25,1511,181,0,8,5
25,1511,181,0,8,5
80,1512,0,0,4,4
44,1513,0,0,2,8
41,1513,0,0,2,8
8,1513,171,0,2,8
51,1514,0,70,5,2
50,1514,0,32,5,2
23,1514,0,0,5,2
38,1515,0,96,1,1
37,1515,0,0,1,1
64,1516,0,22,2,2
62,1517,0,62,3,7
57,1517,0,0,3,7
28,1517,0,0,3,7
53,1518,0,34,2,8
51,1518,0,0,2,8
91,1519,0,0,8,5
32,1519,0,0,8,5
0,1519,0,0,8,5
27,1520,0,0,8,5
24,1520,181,0,8,5
56,1521,0,106,1,1
55,1521,0,0,1,1
74,1522,0,0,7,2
71,1522,0,0,7,2
73,1523,0,0,7,6
68,1523,0,0,7,6
41,1524,0,0,4,4
38,1524,0,0,4,4
15,1524,49,0,4,4
11,1524,32,0,4,4
46,1525,0,0,2,2
38,1525,0,0,2,2
6,1525,132,0,2,2
6,1525,62,0,2,2
50,1526,0,0,8,3
48,1526,0,0,8,3
23,1526,181,0,8,3
20,1526,181,0,8,3
37,1527,0,141,3,2
37,1527,0,0,3,2
6,1527,10,0,3,2
46,1528,0,0,8,3
44,1528,0,13,8,3
19,1528,181,0,8,3
15,1528,82,0,8,3
40,1529,0,44,4,7
36,1529,0,0,4,7
12,1529,164,0,4,7
11,1529,164,0,4,7
45,1530,0,107,1,1
41,1530,0,0,1,1
13,1530,147,0,1,1
10,1530,70,0,1,1
43,1531,0,0,7,4
43,1531,0,77,7,4
53,1532,0,166,1,6
50,1532,0,0,1,6
20,1532,0,0,1,6
18,1532,181,0,1,6
44,1533,0,0,2,7
40,1533,0,0,2,7
84,1534,0,0,4,8
41,1534,0,0,4,8
64,1535,0,0,2,8
