"hh_id","latitude","longitude","size"
7174,50.769,4.42994,5
7175,50.85,4.348,2
7176,51.0893,4.59362,3
7177,50.7635,4.47713,4
7178,51.1342,4.19322,2
7179,50.9723,4.20722,2
7180,51.1555,4.40416,5
7181,51.0128,4.24723,1
7182,51.123,4.567,2
7183,50.9119,4.12786,5
7184,50.9302,4.77949,1
7185,51.123,4.567,2
7186,50.85,4.348,3
7187,51.0186,4.22371,2
7188,51.0439,4.11888,2
7189,51.0176,4.5179,2
7190,51.1847,4.60648,2
7191,51.1588,4.33901,2
7192,51.0893,4.59362,4
7193,51.1342,4.19322,4
7194,51.0196,4.12067,4
7195,51.1111,4.64024,2
7196,50.85,4.348,4
7197,51.0436,4.71779,3
7198,51.0267,4.26752,2
7199,51.0553,4.12348,1
7200,51.0268,4.61887,3
7201,51.0176,4.5179,2
7202,50.9379,4.23307,4
7203,51.0186,4.22371,3
7204,51.0957,4.69413,3
7205,51.1482,4.41224,4
7206,51.0505,4.68184,3
7207,50.9157,4.14782,1
7208,51.1195,4.65719,4
7209,51.0196,4.12067,2
7210,51.0893,4.59362,5
7211,50.85,4.348,2
7212,51.1555,4.40416,4
7213,50.8883,4.2129,3
7214,50.7703,4.50608,3
7215,51.0268,4.61887,4
7216,50.9466,4.58296,5
7217,50.8541,4.21542,4
7218,50.8962,4.64671,2
7219,51.0012,4.80215,4
7220,51.0012,4.80215,2
7221,50.9379,4.23307,2
7222,50.8607,4.6475,2
7223,50.8635,4.5184,4
7224,51.123,4.567,3
7225,50.9244,4.60955,4
7226,50.8388,4.51016,5
7227,51.0505,4.68184,3
7228,50.9244,4.60955,3
7229,50.9119,4.12786,3
7230,50.8962,4.64671,2
7231,50.9383,4.54824,1
7232,51.1009,4.50541,4
7233,50.8962,4.64671,2
7234,50.8928,4.52268,1
7235,50.8541,4.21542,4
7236,50.9343,4.63916,3
7237,50.85,4.348,4
7238,50.85,4.348,1
7239,50.85,4.348,2
7240,51.1578,4.52742,2
7241,51.0186,4.22371,4
7242,50.9302,4.77949,5
7243,51.051,4.43427,4
7244,50.8841,4.54869,1
7245,50.9499,4.16434,5
7246,50.9667,4.44674,5
7247,50.9723,4.20722,2
7248,51.0275,4.32064,3
7249,50.85,4.348,4
7250,51.1342,4.19322,1
7251,50.85,4.348,4
7252,50.8541,4.21542,4
7253,50.7635,4.47713,2
7254,51.123,4.567,5
7255,51.0176,4.5179,2
7256,51.1578,4.52742,2
7257,50.7709,4.48081,5
7258,51.2039,4.40268,5
7259,51.0275,4.32064,4
7260,50.9379,4.23307,4
7261,51.1239,4.37898,2
7262,50.9119,4.12786,2
7263,50.9499,4.16434,1
7264,51.0275,4.32064,4
7265,51.0267,4.26752,7
7266,51.1976,4.55983,1
7267,51.0893,4.59362,2
7268,50.85,4.348,1
7269,50.9379,4.23307,2
7270,51.0275,4.32064,5
7271,50.9037,4.22118,5
7272,51.0436,4.71779,1
7273,50.9466,4.58296,5
7274,51.0268,4.61887,1
7275,51.1578,4.52742,1
7276,50.9255,4.3268,5
7277,50.85,4.348,3
7278,51.1555,4.40416,3
7279,51.0957,4.69413,4
7280,50.85,4.348,2
7281,51.1847,4.60648,2
7282,50.85,4.348,4
7283,51.0436,4.71779,2
7284,51.123,4.567,3
7285,51.0268,4.61887,4
7286,50.85,4.348,3
7287,51.1482,4.41224,2
7288,51.0957,4.69413,2
7289,51.0074,4.40208,5
7290,51.0176,4.5179,4
7291,50.8883,4.2129,3
7292,51.1122,4.41778,1
7293,50.9255,4.3268,3
7294,50.85,4.348,3
7295,50.8841,4.54869,3
7296,50.9157,4.14782,5
7297,50.85,4.348,2
7298,51.1009,4.50541,1
7299,50.9975,4.43651,2
7300,51.1342,4.19322,2
7301,51.0186,4.22371,4
7302,51.2039,4.40268,2
7303,50.9288,4.74005,2
7304,50.9723,4.20722,2
7305,51.1976,4.55983,2
7306,51.0893,4.59362,2
7307,51.0267,4.26752,3
7308,51.0267,4.26752,4
7309,51.0893,4.59362,3
7310,50.9667,4.44674,2
7311,50.9379,4.23307,4
7312,51.0176,4.5179,1
7313,50.9157,4.14782,2
7314,51.0176,4.5179,3
7315,51.0436,4.71779,2
7316,51.0436,4.71779,2
7317,50.9466,4.58296,3
7318,50.7709,4.48081,3
7319,50.9302,4.77949,2
7320,51.0176,4.5179,6
7321,50.9071,4.41936,2
7322,51.123,4.567,1
7323,50.7963,4.57549,1
7324,50.8962,4.64671,4
7325,51.0439,4.11888,5
7326,51.0893,4.59362,2
7327,50.85,4.348,4
7328,51.2039,4.40268,3
7329,50.85,4.348,2
7330,50.85,4.348,2
7331,50.8401,4.62492,4
7332,50.9379,4.23307,6
7333,51.0196,4.12067,4
7334,50.9157,4.14782,3
7335,50.7709,4.48081,3
7336,50.9499,4.16434,1
7337,51.0074,4.40208,4
7338,51.1976,4.55983,4
7339,51.0893,4.59362,1
7340,50.9667,4.44674,4
7341,51.123,4.567,3
7342,51.0957,4.69413,1
7343,51.1111,4.64024,3
7344,51.0196,4.12067,2
7345,50.9255,4.3268,1
7346,51.0436,4.71779,2
7347,51.0186,4.22371,4
7348,51.0436,4.71779,3
7349,50.7963,4.57549,6
7350,50.9119,4.12786,5
7351,50.764,4.43363,5
7352,50.7709,4.48081,4
7353,51.1482,4.41224,3
7354,50.8841,4.54869,4
7355,51.123,4.567,4
7356,50.9723,4.20722,4
7357,51.1009,4.50541,2
7358,51.1847,4.60648,4
7359,50.8607,4.6475,3
7360,51.1009,4.50541,1
7361,50.9383,4.54824,1
7362,51.0893,4.59362,3
7363,50.7861,4.36589,2
7364,50.9975,4.43651,5
7365,50.8883,4.2129,3
7366,50.9499,4.16434,4
7367,51.1009,4.50541,2
7368,50.7861,4.36589,2
7369,50.9383,4.54824,1
7370,50.7963,4.57549,2
7371,51.0196,4.12067,2
7372,50.9157,4.14782,3
7373,51.0128,4.24723,1
7374,51.1068,4.56582,2
7375,50.8635,4.5184,3
7376,51.1195,4.65719,1
7377,50.8883,4.2129,4
7378,50.9667,4.44674,2
7379,50.769,4.42994,4
7380,50.85,4.348,4
7381,50.7635,4.47713,2
7382,51.0268,4.61887,2
7383,50.9119,4.12786,4
7384,51.1578,4.52742,3
7385,51.1239,4.37898,3
7386,50.8635,4.5184,4
7387,51.123,4.567,4
7388,50.9162,4.40068,4
7389,51.0439,4.11888,4
7390,50.9037,4.22118,1
7391,50.9288,4.74005,4
7392,51.1976,4.55983,2
7393,50.8635,4.5184,4
7394,51.1976,4.55983,2
7395,50.9667,4.44674,3
7396,50.9302,4.77949,3
7397,50.85,4.348,4
7398,51.1195,4.65719,3
7399,51.1482,4.41224,2
7400,50.85,4.348,4
7401,50.9343,4.63916,4
7402,51.0893,4.59362,6
7403,51.1847,4.60648,4
7404,50.85,4.348,5
7405,50.9196,4.49066,5
7406,51.1578,4.52742,3
7407,50.7635,4.47713,6
7408,51.1009,4.50541,2
7409,50.85,4.348,2
7410,50.8541,4.21542,2
7411,50.8182,4.40338,1
7412,51.0957,4.69413,3
7413,51.0012,4.80215,4
7414,51.0196,4.12067,1
7415,50.9119,4.12786,2
7416,50.7963,4.57549,3
7417,51.0128,4.24723,2
7418,51.123,4.567,2
7419,51.1555,4.40416,2
7420,51.1111,4.64024,2
7421,50.7709,4.48081,4
7422,51.1482,4.41224,5
7423,51.0176,4.5179,4
7424,50.9723,4.20722,1
7425,50.9196,4.49066,1
7426,50.9119,4.12786,5
7427,50.9466,4.58296,4
7428,51.0436,4.71779,4
7429,51.123,4.567,3
7430,51.0893,4.59362,2
7431,51.1342,4.19322,1
7432,50.769,4.42994,3
7433,51.1111,4.64024,2
7434,51.1122,4.41778,4
7435,51.0128,4.24723,2
7436,50.85,4.348,2
7437,50.9255,4.3268,1
7438,50.8883,4.2129,4
7439,50.8182,4.40338,5
7440,50.85,4.348,5
7441,51.1482,4.41224,4
7442,51.0436,4.71779,2
7443,50.8841,4.54869,1
7444,51.1847,4.60648,5
7445,51.1009,4.50541,5
7446,50.9723,4.20722,4
7447,50.9157,4.14782,3
7448,50.7635,4.47713,2
7449,50.9119,4.12786,4
7450,50.9619,4.34004,2
7451,50.8388,4.51016,5
7452,50.85,4.348,3
7453,50.9288,4.74005,2
7454,50.85,4.348,4
7455,50.9037,4.22118,4
7456,51.0436,4.71779,4
7457,51.1355,4.6342,6
7458,51.0074,4.40208,4
7459,50.85,4.348,5
7460,51.0436,4.71779,4
7461,50.9244,4.60955,1
7462,50.9667,4.44674,4
7463,50.9499,4.16434,2
7464,51.1068,4.56582,4
7465,50.85,4.348,2
7466,51.0268,4.61887,3
7467,51.1502,4.6822,1
7468,50.9343,4.63916,3
7469,50.9157,4.14782,2
7470,51.1111,4.64024,1
7471,50.9723,4.20722,5
7472,51.0275,4.32064,2
7473,50.8182,4.40338,4
7474,50.85,4.348,3
7475,51.123,4.567,5
7476,51.1847,4.60648,2
7477,50.8871,4.51624,3
7478,51.123,4.567,2
7479,50.7671,4.3742,2
7480,50.9466,4.58296,4
7481,51.0186,4.22371,1
7482,51.0186,4.22371,1
7483,51.1482,4.41224,1
7484,50.7671,4.3742,4
7485,50.9119,4.12786,4
7486,50.9379,4.23307,3
7487,50.85,4.348,4
7488,50.85,4.348,2
7489,51.123,4.567,1
7490,50.8607,4.6475,4
7491,50.7635,4.47713,5
7492,50.9196,4.49066,2
7493,50.85,4.348,2
7494,50.9667,4.44674,1
7495,50.9157,4.14782,2
7496,51.1009,4.50541,3
7497,50.9288,4.74005,3
7498,51.1111,4.64024,5
7499,51.0436,4.71779,2
7500,51.1578,4.52742,3
7501,51.1239,4.37898,5
7502,50.7671,4.3742,3
7503,50.9723,4.20722,6
7504,50.7671,4.3742,3
7505,50.9723,4.20722,4
7506,51.0074,4.40208,2
7507,51.123,4.567,5
7508,50.8607,4.6475,1
7509,51.0186,4.22371,2
7510,50.85,4.348,2
7511,50.9244,4.60955,4
7512,50.9288,4.74005,3
7513,50.7905,4.29069,3
7514,50.9797,4.2662,4
7515,51.1847,4.60648,2
7516,51.123,4.567,4
7517,51.1578,4.52742,5
7518,50.9466,4.58296,4
7519,51.1241,4.71311,3
7520,50.9196,4.49066,4
7521,50.8607,4.6475,1
7522,50.8928,4.52268,1
7523,51.1009,4.50541,3
7524,50.7635,4.47713,2
7525,50.85,4.348,4
7526,51.0128,4.24723,1
7527,51.0436,4.71779,3
7528,51.0439,4.11888,4
7529,51.1555,4.40416,5
7530,50.8541,4.21542,1
7531,50.9723,4.20722,5
7532,51.1355,4.6342,5
7533,50.9379,4.23307,3
7534,50.8962,4.64671,4
7535,50.9119,4.12786,1
7536,50.9119,4.12786,1
7537,50.9244,4.60955,4
7538,50.7671,4.3742,4
7539,50.7861,4.36589,4
7540,51.1847,4.60648,2
7541,51.0436,4.71779,2
7542,50.9302,4.77949,4
7543,51.0267,4.26752,3
7544,50.769,4.42994,1
7545,51.0176,4.5179,2
7546,50.7709,4.48081,4
7547,51.123,4.567,2
7548,50.85,4.348,1
7549,51.1239,4.37898,6
7550,51.0196,4.12067,4
7551,51.1976,4.55983,4
7552,51.1342,4.19322,2
7553,51.0196,4.12067,3
7554,50.8635,4.5184,4
7555,50.85,4.348,2
7556,51.0436,4.71779,2
7557,50.9379,4.23307,4
7558,50.8182,4.40338,4
7559,50.769,4.42994,1
7560,50.8979,4.34586,2
7561,51.1239,4.37898,1
7562,51.1578,4.52742,3
7563,51.1578,4.52742,1
7564,51.1578,4.52742,3
7565,51.0196,4.12067,2
7566,51.123,4.567,4
7567,50.8841,4.54869,2
7568,51.1195,4.65719,2
7569,51.0186,4.22371,3
7570,50.85,4.348,3
7571,51.0128,4.24723,5
7572,50.8928,4.52268,1
7573,51.1482,4.41224,2
7574,51.1578,4.52742,2
7575,50.9723,4.20722,5
7576,50.8841,4.54869,2
7577,50.9379,4.23307,5
7578,50.7635,4.47713,3
7579,51.1239,4.37898,4
7580,51.1448,4.25438,2
7581,50.9157,4.14782,5
7582,50.85,4.348,4
7583,50.9466,4.58296,6
7584,50.7963,4.57549,5
7585,51.1111,4.64024,4
7586,50.7709,4.48081,2
7587,50.9244,4.60955,1
7588,51.1111,4.64024,2
7589,50.9723,4.20722,2
7590,51.0268,4.61887,2
7591,50.9071,4.41936,2
7592,50.7635,4.47713,5
7593,51.0436,4.71779,4
7594,50.85,4.348,4
7595,50.9157,4.14782,4
7596,50.9343,4.63916,1
7597,51.0267,4.26752,3
7598,50.85,4.348,5
7599,50.8635,4.5184,3
7600,51.1588,4.33901,2
7601,50.9196,4.49066,2
7602,50.9667,4.44674,2
7603,50.8962,4.64671,3
7604,51.1355,4.6342,5
7605,51.0186,4.22371,4
7606,50.9723,4.20722,6
7607,50.8541,4.21542,4
7608,50.9667,4.44674,3
7609,50.9302,4.77949,4
7610,51.1111,4.64024,1
7611,50.7963,4.57549,4
7612,51.0186,4.22371,2
7613,51.1482,4.41224,5
7614,51.0128,4.24723,3
7615,51.1072,4.36468,5
7616,50.9343,4.63916,2
7617,50.9255,4.3268,1
7618,50.8388,4.51016,2
7619,51.1976,4.55983,2
7620,50.9302,4.77949,4
7621,50.9196,4.49066,5
7622,50.9119,4.12786,4
7623,51.123,4.567,2
7624,51.123,4.567,3
7625,50.9343,4.63916,4
7626,51.1578,4.52742,1
7627,50.8607,4.6475,4
7628,50.9499,4.16434,4
7629,50.85,4.348,2
7630,50.85,4.348,1
7631,51.0505,4.68184,1
7632,51.0553,4.12348,4
7633,50.9975,4.43651,3
7634,51.123,4.567,3
7635,50.85,4.348,3
7636,50.8979,4.34586,4
7637,50.9723,4.20722,3
7638,51.0436,4.71779,3
7639,51.1342,4.19322,2
7640,51.123,4.567,4
7641,51.1555,4.40416,5
7642,50.8607,4.6475,4
7643,50.9255,4.3268,1
7644,51.0176,4.5179,7
7645,51.0074,4.40208,2
7646,51.0186,4.22371,4
7647,50.7963,4.57549,4
7648,50.8979,4.34586,5
7649,51.0711,4.15001,4
7650,50.9071,4.41936,5
7651,50.9157,4.14782,1
7652,50.769,4.42994,5
7653,51.1195,4.65719,1
7654,51.0436,4.71779,2
7655,51.0186,4.22371,2
7656,51.123,4.567,2
7657,50.9619,4.34004,5
7658,50.8962,4.64671,3
7659,50.7929,4.54315,4
7660,50.8883,4.2129,4
7661,50.7963,4.57549,2
7662,50.9975,4.43651,2
7663,51.0893,4.59362,2
7664,51.1111,4.64024,4
7665,50.8871,4.51624,3
7666,50.7671,4.3742,4
7667,50.9619,4.34004,3
7668,50.9255,4.3268,6
7669,50.9255,4.3268,1
7670,50.85,4.348,2
7671,51.0553,4.12348,4
7672,50.9499,4.16434,3
7673,51.2039,4.40268,3
7674,51.123,4.567,2
7675,51.1976,4.55983,1
7676,51.0436,4.71779,5
7677,50.85,4.348,1
7678,50.9157,4.14782,4
7679,51.1342,4.19322,2
7680,51.1195,4.65719,3
7681,50.9667,4.44674,8
7682,50.9343,4.63916,3
7683,50.8962,4.64671,5
7684,51.0553,4.12348,2
7685,50.9302,4.77949,3
7686,50.85,4.348,1
7687,51.1588,4.33901,1
7688,50.9119,4.12786,4
7689,51.1847,4.60648,1
7690,51.1976,4.55983,3
7691,51.0074,4.40208,2
7692,51.0505,4.68184,2
7693,51.1009,4.50541,5
7694,50.7635,4.47713,2
7695,50.8979,4.34586,2
7696,50.8979,4.34586,2
7697,50.9119,4.12786,4
7698,50.9379,4.23307,5
7699,50.85,4.348,4
7700,50.8607,4.6475,5
7701,51.0419,4.52958,2
7702,51.0893,4.59362,4
7703,51.1578,4.52742,3
7704,50.8979,4.34586,2
7705,50.7963,4.57549,2
7706,50.9975,4.43651,3
7707,50.9797,4.2662,1
7708,51.0275,4.32064,4
7709,50.9196,4.49066,3
7710,51.0893,4.59362,1
7711,51.0074,4.40208,6
7712,51.1342,4.19322,4
7713,50.9343,4.63916,5
7714,51.1068,4.56582,3
7715,51.0957,4.69413,5
7716,51.0275,4.32064,5
7717,51.1195,4.65719,5
7718,51.0439,4.11888,2
7719,50.9499,4.16434,4
7720,50.7709,4.48081,2
7721,51.2039,4.40268,5
7722,50.9379,4.23307,2
7723,51.1578,4.52742,2
7724,50.9343,4.63916,3
7725,50.9379,4.23307,3
7726,51.1111,4.64024,2
7727,50.9975,4.43651,4
7728,51.0957,4.69413,2
7729,50.9157,4.14782,4
7730,51.1342,4.19322,2
7731,51.0957,4.69413,4
7732,50.8883,4.2129,4
7733,51.1111,4.64024,4
7734,51.0711,4.15001,3
7735,51.0186,4.22371,2
7736,50.85,4.348,2
7737,50.7963,4.57549,5
7738,50.85,4.348,5
7739,51.123,4.567,2
7740,51.0268,4.61887,4
7741,51.123,4.567,2
7742,51.0186,4.22371,2
7743,51.0186,4.22371,1
7744,50.8962,4.64671,2
7745,51.1847,4.60648,2
7746,51.1111,4.64024,2
7747,50.85,4.348,2
7748,51.0436,4.71779,2
7749,51.123,4.567,5
7750,50.85,4.348,2
7751,51.1009,4.50541,4
7752,51.2039,4.40268,4
7753,51.1555,4.40416,4
7754,51.0275,4.32064,4
7755,50.7963,4.57549,2
7756,50.8871,4.51624,3
7757,51.0893,4.59362,4
7758,50.9723,4.20722,3
7759,51.1122,4.41778,2
7760,50.8182,4.40338,3
7761,50.9157,4.14782,1
7762,50.8979,4.34586,1
7763,50.8841,4.54869,5
7764,50.9196,4.49066,3
7765,51.123,4.567,3
7766,51.1847,4.60648,4
7767,50.9797,4.2662,1
7768,50.9383,4.54824,4
7769,50.8182,4.40338,5
7770,51.0893,4.59362,5
7771,51.123,4.567,4
7772,51.1009,4.50541,2
7773,50.8962,4.64671,4
7774,51.1111,4.64024,1
7775,51.0196,4.12067,4
7776,50.8841,4.54869,2
7777,51.1009,4.50541,4
7778,50.85,4.348,3
7779,51.1342,4.19322,3
7780,51.1111,4.64024,4
7781,50.9255,4.3268,1
7782,51.0196,4.12067,2
7783,50.8883,4.2129,3
7784,50.9037,4.22118,2
7785,50.9975,4.43651,2
7786,50.9466,4.58296,2
7787,50.8388,4.51016,2
7788,51.2039,4.40268,2
7789,50.9196,4.49066,1
7790,51.0186,4.22371,5
7791,51.1122,4.41778,5
7792,51.2039,4.40268,2
7793,51.1111,4.64024,5
7794,51.1009,4.50541,2
7795,51.0893,4.59362,2
7796,51.2039,4.40268,4
7797,50.8883,4.2129,3
7798,51.1195,4.65719,5
7799,50.9499,4.16434,1
7800,50.9499,4.16434,5
7801,50.9619,4.34004,1
7802,51.0268,4.61887,4
7803,50.9119,4.12786,4
7804,50.8182,4.40338,3
7805,51.1239,4.37898,2
7806,50.9288,4.74005,5
7807,51.1239,4.37898,2
7808,50.7709,4.48081,1
7809,51.0436,4.71779,5
7810,50.8406,4.50279,4
7811,51.1111,4.64024,2
7812,51.2039,4.40268,4
7813,50.85,4.348,2
7814,51.1068,4.56582,4
7815,50.8883,4.2129,4
7816,50.9379,4.23307,3
7817,51.0436,4.71779,2
7818,50.85,4.348,2
7819,50.9302,4.77949,4
7820,50.9157,4.14782,2
7821,50.85,4.348,3
7822,50.85,4.348,4
7823,50.7709,4.48081,2
7824,51.1342,4.19322,7
7825,50.85,4.348,4
7826,51.1578,4.52742,2
7827,51.0711,4.15001,2
7828,50.8182,4.40338,1
7829,50.9466,4.58296,5
7830,50.9379,4.23307,2
7831,51.0074,4.40208,2
7832,50.8388,4.51016,2
7833,51.0196,4.12067,5
7834,50.85,4.348,3
7835,51.1111,4.64024,2
7836,51.1195,4.65719,1
7837,50.7709,4.48081,1
7838,50.85,4.348,4
7839,51.0957,4.69413,2
7840,50.9723,4.20722,2
7841,51.0012,4.80215,5
7842,50.85,4.348,1
7843,51.0268,4.61887,3
7844,51.1195,4.65719,5
7845,50.8928,4.52268,3
7846,50.85,4.348,2
7847,51.0275,4.32064,5
7848,50.9975,4.43651,2
7849,51.0275,4.32064,3
7850,50.9196,4.49066,1
7851,50.85,4.348,5
7852,50.7963,4.57549,4
7853,51.123,4.567,3
7854,51.123,4.567,4
7855,51.0436,4.71779,2
7856,50.9343,4.63916,4
7857,50.8979,4.34586,3
7858,50.9302,4.77949,3
7859,51.1502,4.6822,5
7860,50.9667,4.44674,3
7861,50.9975,4.43651,2
7862,50.8607,4.6475,1
7863,50.8401,4.62492,3
7864,50.9975,4.43651,5
7865,50.8388,4.51016,2
7866,50.7963,4.57549,4
7867,51.2039,4.40268,2
7868,50.9343,4.63916,2
7869,51.0186,4.22371,1
7870,51.0436,4.71779,2
7871,50.7963,4.57549,4
7872,51.0128,4.24723,2
7873,50.8607,4.6475,3
7874,51.1502,4.6822,1
7875,50.85,4.348,1
7876,50.9667,4.44674,6
7877,50.7671,4.3742,1
7878,50.9723,4.20722,4
7879,50.9343,4.63916,4
7880,50.7635,4.47713,3
7881,50.85,4.348,4
7882,50.9255,4.3268,4
7883,50.9975,4.43651,3
7884,51.123,4.567,4
7885,51.123,4.567,4
7886,51.1555,4.40416,4
7887,50.85,4.348,7
7888,50.9499,4.16434,2
7889,51.0268,4.61887,4
7890,51.1009,4.50541,2
7891,51.0128,4.24723,2
7892,51.0196,4.12067,5
7893,51.0267,4.26752,1
7894,51.0893,4.59362,4
7895,51.2039,4.40268,2
7896,50.9975,4.43651,2
7897,50.9244,4.60955,2
7898,50.9379,4.23307,4
7899,51.0553,4.12348,1
7900,51.0436,4.71779,4
7901,51.2039,4.40268,4
7902,50.9255,4.3268,1
7903,51.0893,4.59362,4
7904,51.1355,4.6342,1
7905,50.9288,4.74005,4
7906,50.7861,4.36589,1
7907,51.0439,4.11888,2
7908,51.2039,4.40268,5
7909,50.7929,4.54315,4
7910,51.1482,4.41224,2
7911,50.85,4.348,4
7912,51.0128,4.24723,4
7913,51.123,4.567,4
7914,50.8871,4.51624,5
7915,50.8928,4.52268,4
7916,51.0186,4.22371,6
7917,50.85,4.348,4
7918,51.1847,4.60648,6
7919,50.8182,4.40338,2
7920,51.0893,4.59362,3
7921,51.0957,4.69413,4
7922,51.1195,4.65719,4
7923,50.9196,4.49066,4
7924,50.7635,4.47713,2
7925,50.8962,4.64671,4
7926,50.8841,4.54869,2
7927,51.0196,4.12067,2
7928,50.9499,4.16434,1
7929,50.9383,4.54824,2
7930,51.0186,4.22371,1
7931,50.85,4.348,4
7932,50.9667,4.44674,4
7933,51.1009,4.50541,3
7934,51.0128,4.24723,1
7935,50.85,4.348,3
7936,51.1111,4.64024,4
7937,51.1111,4.64024,3
7938,51.1195,4.65719,4
7939,50.85,4.348,5
7940,51.0995,4.54396,3
7941,51.1482,4.41224,4
7942,50.8541,4.21542,4
7943,51.1068,4.56582,3
7944,50.9667,4.44674,3
7945,50.9723,4.20722,3
7946,51.123,4.567,5
7947,50.8962,4.64671,1
7948,50.7635,4.47713,6
7949,51.0893,4.59362,4
7950,50.7963,4.57549,4
7951,50.9499,4.16434,4
7952,51.0012,4.80215,5
7953,50.8962,4.64671,3
7954,51.0893,4.59362,2
7955,50.9499,4.16434,3
7956,51.1502,4.6822,1
7957,51.1122,4.41778,3
7958,51.0268,4.61887,3
7959,50.8883,4.2129,1
7960,51.1195,4.65719,6
7961,51.1239,4.37898,4
7962,50.7963,4.57549,3
7963,51.1195,4.65719,4
7964,50.9343,4.63916,1
7965,50.85,4.348,4
7966,51.0553,4.12348,6
7967,50.9196,4.49066,4
7968,50.8406,4.50279,4
7969,51.0196,4.12067,3
7970,51.1976,4.55983,4
7971,51.0553,4.12348,2
7972,51.123,4.567,4
7973,50.9071,4.41936,2
7974,50.9723,4.20722,3
7975,51.1976,4.55983,3
7976,50.9723,4.20722,2
7977,51.1342,4.19322,1
7978,51.0074,4.40208,2
7979,50.85,4.348,1
7980,50.9499,4.16434,1
7981,51.0268,4.61887,4
7982,51.1555,4.40416,2
7983,50.85,4.348,2
7984,51.123,4.567,7
7985,51.1111,4.64024,5
7986,51.1009,4.50541,4
7987,51.1976,4.55983,2
7988,50.8607,4.6475,4
7989,51.1111,4.64024,4
7990,51.1195,4.65719,3
7991,51.1578,4.52742,1
7992,51.0711,4.15001,2
7993,50.7963,4.57549,3
7994,51.1111,4.64024,1
7995,51.0128,4.24723,2
7996,51.0176,4.5179,4
7997,50.9383,4.54824,1
7998,50.9244,4.60955,3
7999,51.123,4.567,7
8000,50.9288,4.74005,4
8001,50.85,4.348,4
8002,51.1009,4.50541,5
8003,50.9343,4.63916,1
8004,50.9466,4.58296,2
8005,50.8388,4.51016,2
8006,50.9667,4.44674,3
8007,50.7963,4.57549,2
8008,50.9255,4.3268,2
8009,50.9255,4.3268,4
8010,50.8635,4.5184,5
8011,50.8928,4.52268,2
8012,50.85,4.348,4
8013,51.0439,4.11888,1
8014,51.0553,4.12348,5
8015,51.0275,4.32064,4
8016,51.1976,4.55983,5
8017,50.8979,4.34586,3
8018,50.9975,4.43651,2
8019,50.85,4.348,3
8020,50.85,4.348,4
8021,51.0436,4.71779,3
8022,51.1342,4.19322,2
8023,50.9499,4.16434,5
8024,50.9157,4.14782,2
8025,50.9379,4.23307,2
8026,50.85,4.348,4
8027,50.7709,4.48081,5
8028,51.1555,4.40416,6
8029,51.0505,4.68184,2
8030,51.0893,4.59362,4
8031,50.85,4.348,1
8032,50.85,4.348,4
8033,51.0074,4.40208,2
8034,50.9255,4.3268,1
8035,51.0553,4.12348,2
8036,50.8841,4.54869,2
8037,51.0439,4.11888,3
8038,51.0128,4.24723,3
8039,51.0176,4.5179,2
8040,50.85,4.348,5
8041,50.8871,4.51624,2
8042,50.8962,4.64671,2
8043,50.8541,4.21542,1
8044,50.9196,4.49066,5
8045,50.9797,4.2662,2
8046,51.0128,4.24723,3
8047,50.85,4.348,4
8048,51.1555,4.40416,3
8049,50.9343,4.63916,2
8050,50.9343,4.63916,3
8051,51.0128,4.24723,4
8052,51.1068,4.56582,4
8053,50.9667,4.44674,2
8054,50.9119,4.12786,4
8055,51.1555,4.40416,1
8056,50.9302,4.77949,3
8057,50.9157,4.14782,4
8058,51.0268,4.61887,2
8059,50.9119,4.12786,3
8060,50.85,4.348,2
8061,50.8841,4.54869,2
8062,51.1847,4.60648,3
8063,50.8871,4.51624,3
8064,51.1347,4.47674,4
8065,51.0186,4.22371,4
8066,51.0196,4.12067,1
8067,50.7709,4.48081,2
8068,50.7709,4.48081,5
8069,51.1847,4.60648,4
8070,51.1847,4.60648,3
8071,50.9343,4.63916,2
8072,50.9343,4.63916,4
8073,51.1578,4.52742,1
8074,50.8841,4.54869,4
8075,51.123,4.567,4
8076,51.0893,4.59362,2
8077,50.85,4.348,2
8078,51.0436,4.71779,5
8079,50.9667,4.44674,5
8080,51.1239,4.37898,4
8081,51.0268,4.61887,2
8082,51.1847,4.60648,6
8083,51.0436,4.71779,3
8084,50.9723,4.20722,3
8085,50.7963,4.57549,5
8086,50.9619,4.34004,2
8087,50.85,4.348,4
8088,50.9379,4.23307,2
8089,50.85,4.348,4
8090,50.9499,4.16434,5
8091,51.1342,4.19322,2
8092,51.0436,4.71779,3
8093,50.9667,4.44674,2
8094,51.1588,4.33901,3
8095,51.123,4.567,1
8096,51.2039,4.40268,4
8097,50.9499,4.16434,4
8098,50.9302,4.77949,5
8099,50.7671,4.3742,2
8100,51.1847,4.60648,3
8101,51.123,4.567,3
8102,51.1847,4.60648,2
8103,51.1111,4.64024,2
8104,51.0505,4.68184,5
8105,51.1555,4.40416,2
8106,51.0268,4.61887,4
8107,50.9255,4.3268,3
8108,50.9499,4.16434,3
8109,50.8979,4.34586,2
8110,50.9288,4.74005,1
8111,51.1976,4.55983,1
8112,50.7671,4.3742,5
8113,51.1195,4.65719,6
8114,50.9723,4.20722,2
8115,50.7709,4.48081,6
8116,51.0553,4.12348,2
8117,50.9379,4.23307,3
8118,51.1555,4.40416,2
8119,51.0439,4.11888,3
8120,51.1976,4.55983,4
8121,51.1009,4.50541,2
8122,50.7861,4.36589,5
